slab_id,width_mm,gauge_mm,hardness,steel_grade,rolling_length_m,weight_t,priority,power_per_ton
0,1434.0,3.34,4,G1,763.3,28.7,2,121.68
1,1310.0,4.97,1,G1,516.5,26.4,3,124.94
2,1443.0,7.52,3,G0,253.6,21.6,1,115.04
3,1083.0,5.17,5,G7,571.1,25.1,2,215.34
4,1511.0,10.29,2,G5,136.8,16.7,2,195.58
5,1102.0,12.27,5,G6,226.1,24.0,1,214.54
6,1483.0,2.57,5,G0,695.2,20.8,1,105.14
7,1331.0,8.02,2,G0,211.2,17.7,3,116.04
8,1062.0,10.19,5,G7,186.0,15.8,3,225.38
9,1369.0,4.64,5,G0,399.1,19.9,2,109.28
10,1323.0,4.96,5,G0,407.7,21.0,3,109.92
11,1262.0,11.24,4,G6,193.1,21.5,2,212.48
12,1475.0,1.05,3,G4,1702.6,20.7,1,162.1
13,808.0,2.89,2,G0,1522.0,27.9,3,105.78
14,1068.0,5.26,1,G3,648.5,28.6,1,155.52
15,1155.0,7.06,4,G6,446.8,28.6,3,204.12
16,973.0,6.14,2,G2,424.3,19.9,1,142.28
17,1182.0,10.08,3,G0,307.9,28.8,2,120.16
18,915.0,3.17,2,G3,865.2,19.7,2,151.34
19,973.0,1.68,3,G1,1628.8,20.9,2,118.36
20,930.0,9.92,4,G5,281.7,20.4,3,194.84
21,1586.0,11.84,1,G7,133.6,19.7,2,228.68
22,819.0,11.58,5,G7,228.3,17.0,1,228.16
23,1236.0,10.34,3,G4,205.3,20.6,3,180.68
24,1575.0,8.47,3,G0,241.6,25.3,2,116.94
25,1043.0,12.67,3,G6,231.4,24.0,1,215.34
26,1039.0,2.7,5,G7,899.1,19.8,3,210.4
27,1174.0,4.19,2,G4,455.8,17.6,3,168.38
28,939.0,10.06,3,G0,306.1,22.7,2,120.12
29,1561.0,4.2,5,G7,330.3,17.0,2,213.4
