slab_id,width_mm,gauge_mm,hardness,steel_grade,rolling_length_m,weight_t,priority,power_per_ton
0,1481.0,2.4,1,G0,924.7,25.8,3,104.8
1,1172.0,8.4,5,G5,221.3,17.1,2,191.8
2,940.0,8.65,4,G3,267.9,17.1,3,162.3
3,1080.0,2.04,3,G5,1705.7,29.5,1,179.08
4,926.0,9.44,3,G7,230.3,15.8,1,223.88
5,1085.0,10.5,2,G5,308.6,27.6,3,196.0
6,1016.0,2.98,5,G7,786.8,18.7,1,210.96
7,1478.0,6.93,3,G4,329.6,26.5,3,173.86
8,1048.0,6.27,1,G2,442.0,22.8,3,142.54
9,1459.0,7.77,2,G4,171.9,15.3,2,175.54
10,1594.0,5.18,3,G3,293.1,19.0,2,155.36
11,1108.0,4.36,5,G1,688.2,26.1,1,123.72
12,1112.0,2.45,4,G0,1201.7,25.7,3,104.9
13,1536.0,2.56,2,G0,596.1,18.4,3,105.12
14,1562.0,10.44,1,G2,180.5,23.1,3,150.88
15,883.0,11.62,1,G6,274.4,22.1,3,213.24
16,1459.0,9.34,4,G6,202.9,21.7,2,208.68
17,918.0,4.22,3,G6,654.4,19.9,3,198.44
18,1309.0,8.05,2,G4,293.8,24.3,2,176.1
19,944.0,2.66,1,G3,1354.5,26.7,3,150.32
20,1461.0,9.33,2,G7,172.9,18.5,3,223.66
21,911.0,9.61,1,G0,225.5,15.5,2,119.22
22,813.0,11.43,3,G5,329.0,24.0,3,197.86
23,1204.0,5.32,4,G5,546.9,27.5,2,185.64
24,1011.0,3.47,3,G3,679.0,18.7,2,151.94
25,1006.0,9.42,1,G3,305.1,22.7,1,163.84
26,1036.0,3.52,5,G7,691.7,19.8,1,212.04
27,1174.0,1.47,3,G0,1446.8,19.6,2,102.94
28,1262.0,2.6,4,G2,927.9,23.9,2,135.2
29,979.0,4.88,2,G1,647.9,24.3,3,124.76
30,1050.0,3.55,1,G1,806.5,23.6,3,122.1
31,1176.0,8.05,2,G4,359.3,26.7,1,176.1
32,1120.0,3.08,5,G7,701.6,19.0,2,211.16
33,1095.0,12.22,1,G1,151.4,15.9,3,139.44
34,1192.0,3.98,3,G7,534.3,19.9,2,212.96
35,1417.0,10.99,1,G7,187.3,22.9,3,226.98
36,1365.0,10.27,2,G5,141.8,15.6,2,195.54
37,1004.0,1.71,1,G2,1996.0,26.9,2,133.42
38,1480.0,3.32,1,G1,539.3,20.8,2,121.64
39,983.0,7.21,3,G2,510.5,28.4,3,144.42
40,1443.0,3.81,1,G0,526.0,22.7,1,107.62
41,1443.0,9.5,4,G5,143.1,15.4,1,194.0
42,953.0,8.56,2,G0,360.7,23.1,2,117.12
43,1522.0,1.03,4,G0,1739.0,21.4,1,102.06
44,882.0,10.39,1,G2,378.1,27.2,2,150.78
45,1436.0,7.06,3,G6,224.9,17.9,2,204.12
46,1253.0,11.48,5,G1,161.2,18.2,1,137.96
47,901.0,11.98,1,G1,214.8,18.2,1,138.96
48,1471.0,12.63,5,G4,111.1,16.2,1,185.26
49,1411.0,11.37,4,G5,196.1,24.7,1,197.74
50,1440.0,12.33,3,G1,141.3,19.7,1,139.66
51,899.0,2.55,4,G1,1589.3,28.6,1,120.1
