slab_id,width_mm,gauge_mm,hardness,steel_grade,rolling_length_m,weight_t,priority,power_per_ton
0,840.0,2.75,3,G3,1130.5,20.5,2,150.5
1,1493.0,10.19,4,G7,137.3,16.4,1,225.38
2,1589.0,1.56,4,G0,997.0,19.4,1,103.12
3,1302.0,11.06,5,G6,142.4,16.1,2,212.12
4,1578.0,8.8,5,G0,261.4,28.5,1,117.6
5,915.0,11.1,1,G2,294.8,23.5,3,152.2
6,880.0,8.72,4,G1,368.5,22.2,2,132.44
7,1055.0,2.77,5,G7,1220.6,28.0,2,210.54
8,978.0,11.1,2,G7,348.5,29.7,1,227.2
9,1518.0,4.77,2,G2,278.0,15.8,2,139.54
10,895.0,10.04,2,G6,310.5,21.9,1,210.08
11,1216.0,8.48,2,G4,289.1,23.4,2,176.96
12,1503.0,8.28,1,G3,198.6,19.4,2,161.56
13,817.0,9.93,4,G2,307.8,19.6,1,149.86
14,1521.0,9.04,1,G5,227.0,24.5,3,193.08
15,811.0,7.72,4,G5,370.3,18.2,1,190.44
16,1169.0,6.57,3,G5,296.9,17.9,3,188.14
17,902.0,1.79,4,G1,2051.4,26.0,2,118.58
18,949.0,1.67,1,G1,2138.1,26.6,2,118.34
19,1588.0,4.43,3,G6,364.0,20.1,3,198.86
20,1061.0,2.42,2,G3,1294.9,26.1,1,149.84
21,1444.0,8.49,1,G4,236.9,22.8,2,176.98
22,1045.0,10.22,3,G2,272.0,22.8,2,150.44
23,1296.0,10.36,3,G4,266.6,28.1,3,180.72
24,1523.0,3.8,2,G7,583.3,26.5,3,212.6
25,1488.0,1.69,2,G5,1479.2,29.2,1,178.38
26,1532.0,1.48,5,G2,1011.3,18.0,3,132.96
27,1051.0,2.56,1,G4,1349.4,28.5,2,165.12
28,1137.0,10.21,3,G6,216.2,19.7,3,210.42
29,1501.0,12.61,4,G1,111.7,16.6,2,140.22
30,1064.0,4.1,4,G2,624.9,21.4,1,138.2
31,1551.0,12.06,5,G4,185.9,27.3,1,184.12
32,1364.0,5.99,3,G3,442.8,28.4,2,156.98
33,1445.0,1.8,4,G2,1302.8,26.6,2,133.6
34,1142.0,3.95,4,G3,686.2,24.3,2,152.9
35,1156.0,2.21,5,G3,1271.5,25.5,1,149.42
36,886.0,4.55,1,G2,688.9,21.8,2,139.1
37,1596.0,1.21,1,G0,1847.0,28.0,2,102.42
38,1180.0,12.4,1,G0,135.8,15.6,2,124.8
39,993.0,4.56,4,G2,644.2,22.9,3,139.12
40,1367.0,6.82,5,G5,221.4,16.2,2,188.64
41,1179.0,6.27,5,G1,282.6,16.4,1,127.54
42,1151.0,1.42,5,G5,1558.8,20.0,3,177.84
43,1109.0,5.98,4,G5,361.1,18.8,2,186.96
44,820.0,11.55,2,G7,228.7,17.0,2,228.1
45,1126.0,4.77,3,G6,438.8,18.5,2,199.54
46,1129.0,6.41,5,G3,364.4,20.7,3,157.82
47,846.0,5.19,1,G6,597.7,20.6,3,200.38
48,1398.0,3.68,3,G1,683.4,27.6,1,122.36
49,1121.0,8.57,3,G5,363.3,27.4,2,192.14
50,1382.0,8.41,3,G4,246.6,22.5,2,176.82
51,1599.0,5.74,5,G2,362.3,26.1,2,141.48
52,860.0,9.87,4,G6,376.7,25.1,1,209.74
53,1270.0,9.47,3,G5,232.0,21.9,3,193.94
54,1513.0,3.02,3,G2,607.8,21.8,2,136.04
55,1553.0,1.51,2,G6,1260.3,23.2,1,193.02
56,1278.0,6.29,5,G3,242.5,15.3,3,157.58
57,1263.0,3.41,3,G3,760.2,25.7,3,151.82
58,1476.0,3.39,4,G6,740.9,29.1,2,196.78
59,1193.0,5.64,2,G4,520.6,27.5,2,171.28
60,1088.0,2.45,3,G1,1428.9,29.9,1,119.9
61,1403.0,10.78,3,G1,133.1,15.8,2,136.56
62,1172.0,7.1,1,G2,306.2,20.0,3,144.2
63,901.0,6.36,2,G1,638.0,28.7,1,127.72
64,1007.0,9.89,3,G0,368.4,28.8,1,119.78
65,1457.0,9.53,5,G0,261.5,28.5,2,119.06
66,994.0,12.53,4,G1,287.4,28.1,3,140.06
67,1410.0,2.37,2,G6,701.4,18.4,1,194.74
68,1153.0,3.89,2,G6,749.8,26.4,1,197.78
69,906.0,11.81,3,G2,264.3,22.2,2,153.62
70,1507.0,7.3,1,G3,192.2,16.6,2,159.6
71,917.0,2.03,1,G5,2053.0,30.0,1,179.06
72,1073.0,11.81,3,G7,210.1,20.9,3,228.62
73,874.0,5.02,1,G5,569.1,19.6,1,185.04
74,1543.0,3.11,5,G5,655.7,24.7,1,181.22
