slab_id,width_mm,gauge_mm,hardness,steel_grade,rolling_length_m,weight_t,priority,power_per_ton
0,1027.0,4.65,4,G5,437.5,16.4,1,184.3
1,1421.0,8.6,5,G3,227.2,21.8,3,162.2
2,1036.0,10.36,5,G7,212.5,17.9,3,225.72
3,1506.0,9.81,1,G7,244.9,28.4,2,224.62
4,1575.0,5.13,2,G1,337.4,21.4,1,125.26
5,1477.0,7.88,1,G4,322.9,29.5,1,175.76
6,930.0,11.47,4,G1,353.5,29.6,3,137.94
7,1271.0,6.01,2,G2,250.2,15.0,3,142.02
8,1032.0,12.61,4,G7,292.7,29.9,2,230.22
9,1313.0,2.88,4,G5,619.9,18.4,1,180.76
10,1276.0,10.25,1,G5,271.7,27.9,3,195.5
11,1051.0,7.27,5,G6,391.8,23.5,2,204.54
12,897.0,12.69,3,G0,219.3,19.6,3,125.38
13,1547.0,9.52,1,G3,190.3,22.0,1,164.04
14,1369.0,11.51,4,G6,190.8,23.6,2,213.02
15,1417.0,10.23,1,G2,243.4,27.7,3,150.46
16,1242.0,8.43,1,G4,216.6,17.8,1,176.86
17,1137.0,10.53,3,G0,222.4,20.9,1,121.06
18,1098.0,8.75,5,G1,236.0,17.8,1,132.5
19,895.0,6.64,3,G3,388.0,18.1,3,158.28
20,1371.0,11.37,1,G0,211.7,25.9,2,122.74
21,1220.0,5.67,2,G5,344.4,18.7,3,186.34
22,1219.0,6.75,5,G7,326.7,21.1,3,218.5
23,1599.0,9.11,3,G0,146.0,16.7,2,118.22
24,1118.0,1.35,3,G3,1890.6,22.4,2,147.7
25,1334.0,9.03,1,G3,245.3,23.2,1,163.06
26,1394.0,3.72,2,G0,643.6,26.2,2,107.44
27,1536.0,2.31,2,G2,836.5,23.3,2,134.62
28,1101.0,8.4,5,G4,380.2,27.6,1,176.8
29,1271.0,8.86,1,G4,187.8,16.6,1,177.72
30,994.0,4.12,4,G6,846.1,27.2,3,198.24
31,1583.0,7.87,2,G7,194.3,19.0,3,220.74
32,926.0,5.53,2,G4,380.6,15.3,2,171.06
33,1034.0,6.6,1,G4,298.7,16.0,3,173.2
34,1232.0,7.72,3,G0,293.3,21.9,2,115.44
35,1111.0,9.54,1,G3,357.0,29.7,2,164.08
36,1058.0,5.05,1,G3,474.5,19.9,2,155.1
37,1196.0,3.29,2,G5,556.8,17.2,2,181.58
38,1519.0,8.96,5,G0,175.0,18.7,3,117.92
39,990.0,6.65,5,G6,514.7,26.6,1,203.3
40,1000.0,1.88,4,G0,1585.6,23.4,2,103.76
41,1507.0,9.83,3,G3,200.4,23.3,3,164.66
42,902.0,12.69,1,G6,243.7,21.9,1,215.38
43,1178.0,12.65,4,G6,217.1,25.4,3,215.3
44,1345.0,9.66,4,G4,263.7,26.9,2,179.32
45,881.0,5.31,4,G7,754.3,27.7,3,215.62
46,1367.0,7.45,5,G0,262.7,21.0,3,114.9
47,1280.0,2.05,5,G2,990.4,20.4,3,134.1
48,1281.0,10.34,3,G1,252.0,26.2,2,135.68
49,953.0,10.92,2,G6,277.9,22.7,3,211.84
50,953.0,8.75,5,G1,352.9,23.1,1,132.5
51,1269.0,8.99,3,G3,266.9,23.9,3,162.98
52,1380.0,10.55,5,G7,133.0,15.2,1,226.1
53,1483.0,2.89,2,G4,850.1,28.6,1,165.78
54,1335.0,4.17,1,G4,375.3,16.4,2,168.34
55,801.0,5.1,3,G0,498.9,16.0,2,110.2
56,1067.0,1.67,4,G7,1587.1,22.2,2,208.34
57,1414.0,10.74,5,G3,245.8,29.3,2,166.48
58,1157.0,1.94,5,G4,1072.6,18.9,1,163.88
59,1489.0,4.92,3,G4,408.6,23.5,2,169.84
60,865.0,2.11,1,G1,1451.8,20.8,3,119.22
61,862.0,3.18,1,G4,1064.2,22.9,3,166.36
62,1577.0,3.37,3,G6,414.7,17.3,3,196.74
63,1527.0,7.91,3,G7,195.1,18.5,1,220.82
64,1460.0,4.02,1,G1,421.1,19.4,2,123.04
65,1552.0,2.47,2,G7,518.4,15.6,3,209.94
66,1570.0,2.86,4,G1,746.1,26.3,1,120.72
67,1364.0,6.89,5,G1,239.9,17.7,3,128.78
68,1154.0,12.68,4,G7,253.3,29.1,1,230.36
69,1039.0,1.2,5,G4,1614.3,15.8,2,162.4
70,1525.0,11.16,1,G1,139.2,18.6,3,137.32
71,1456.0,9.91,5,G5,234.8,26.6,3,194.82
72,1436.0,11.04,2,G7,198.5,24.7,1,227.08
73,1217.0,2.65,4,G6,805.8,20.4,2,195.3
74,852.0,3.08,1,G0,767.0,15.8,2,106.16
