slab_id,width_mm,gauge_mm,hardness,steel_grade,rolling_length_m,weight_t,priority,power_per_ton
0,1161.0,11.6,1,G3,274.3,29.0,1,168.2
1,1598.0,12.67,2,G6,138.4,22.0,1,215.34
2,804.0,9.06,5,G1,440.7,25.2,3,133.12
3,937.0,3.47,4,G1,607.3,15.5,3,121.94
4,859.0,3.66,5,G2,980.6,24.2,2,137.32
5,890.0,8.36,2,G2,462.3,27.0,2,146.72
6,909.0,3.34,1,G7,851.8,20.3,1,211.68
7,1328.0,8.07,3,G7,299.5,25.2,1,221.14
8,1133.0,2.14,5,G0,1234.7,23.5,2,104.28
9,872.0,4.1,5,G0,673.4,18.9,1,108.2
10,1448.0,8.93,5,G0,188.2,19.1,3,117.86
11,1482.0,3.73,4,G6,405.6,17.6,2,197.46
12,1453.0,7.01,3,G6,351.4,28.1,3,204.02
13,1460.0,1.21,5,G5,1406.1,19.5,1,177.42
14,1524.0,1.1,2,G1,1527.4,20.1,2,117.2
15,1399.0,12.58,4,G2,120.9,16.7,2,155.16
16,1084.0,9.74,2,G7,187.0,15.5,3,224.48
17,1509.0,8.62,4,G1,147.9,15.1,2,132.24
18,1118.0,3.24,2,G5,931.9,26.5,2,181.48
19,1348.0,9.06,3,G2,222.2,21.3,3,148.12
20,1387.0,6.36,2,G5,290.3,20.1,1,187.72
21,1012.0,7.89,5,G3,395.7,24.8,1,160.78
22,922.0,4.71,3,G7,797.9,27.2,3,214.42
23,1355.0,1.41,2,G3,1093.5,16.4,1,147.82
24,1551.0,10.27,1,G6,207.9,26.0,2,210.54
25,1018.0,6.12,5,G3,353.7,17.3,1,157.24
26,1525.0,4.59,3,G6,471.4,25.9,2,199.18
27,905.0,4.47,2,G3,535.3,17.0,3,153.94
28,1517.0,8.23,4,G1,195.9,19.2,2,131.46
29,1276.0,6.82,4,G3,224.0,15.3,1,158.64
30,1065.0,10.66,5,G6,236.8,21.1,1,211.32
31,1417.0,7.4,4,G4,227.2,18.7,2,174.8
32,1361.0,11.92,1,G0,157.8,20.1,2,123.84
33,871.0,9.89,4,G7,397.8,26.9,2,224.78
34,1385.0,10.67,2,G3,178.4,20.7,2,166.34
35,1328.0,7.49,2,G4,379.1,29.6,1,174.98
36,1259.0,3.36,3,G0,581.2,19.3,2,106.72
37,971.0,1.83,4,G4,1806.6,25.2,3,163.66
38,1077.0,8.89,5,G5,307.3,23.1,1,192.78
39,1471.0,7.95,5,G5,247.3,22.7,1,190.9
40,1095.0,4.63,3,G5,572.9,22.8,3,184.26
41,1046.0,6.81,4,G1,459.6,25.7,3,128.62
42,886.0,2.99,4,G5,971.4,20.2,2,180.98
43,1033.0,8.58,3,G0,231.4,16.1,3,117.16
44,885.0,1.1,4,G0,1975.9,15.1,3,102.2
45,1550.0,11.09,5,G7,126.7,17.1,2,227.18
46,1221.0,3.3,2,G2,518.5,16.4,2,136.6
47,1115.0,7.63,1,G0,344.4,23.0,2,115.26
48,1466.0,12.38,3,G3,155.1,22.1,1,169.76
49,1209.0,5.22,2,G7,460.2,22.8,1,215.44
50,888.0,6.39,3,G7,559.0,24.9,1,217.78
51,1444.0,11.0,5,G1,204.5,25.5,3,137.0
52,1519.0,10.33,1,G1,182.7,22.5,2,135.66
53,1057.0,7.48,4,G1,431.8,26.8,2,129.96
54,1086.0,1.23,2,G1,2212.5,23.2,1,117.46
55,1347.0,4.74,4,G2,524.7,26.3,2,139.48
56,1483.0,11.52,4,G1,153.6,20.6,3,138.04
57,1419.0,5.2,4,G3,469.6,27.2,3,155.4
58,1352.0,7.12,4,G2,215.7,16.3,1,144.24
59,1074.0,3.97,4,G7,866.4,29.0,2,212.94
60,1383.0,9.36,1,G5,248.0,25.2,2,193.72
61,1120.0,6.99,2,G3,429.6,26.4,3,158.98
62,1188.0,7.08,2,G7,301.4,19.9,3,219.16
63,1300.0,3.81,4,G5,722.7,28.1,1,182.62
64,1032.0,3.47,4,G1,1045.8,29.4,2,121.94
65,1120.0,2.54,4,G1,846.3,18.9,2,120.08
66,1263.0,5.84,2,G0,431.8,25.0,2,111.68
67,1341.0,5.56,1,G5,350.3,20.5,1,186.12
68,1240.0,3.69,5,G3,709.9,25.5,3,152.38
69,885.0,8.58,2,G3,489.9,29.2,3,162.16
70,880.0,10.89,4,G4,348.3,26.2,3,181.78
71,1503.0,2.15,2,G3,820.0,20.8,2,149.3
72,1377.0,5.86,3,G5,383.6,24.3,2,186.72
73,1451.0,2.44,1,G2,939.1,26.1,2,134.88
74,1371.0,1.58,5,G0,1493.7,25.4,1,103.16
75,1259.0,5.8,4,G0,345.4,19.8,2,111.6
76,899.0,2.43,1,G7,1568.6,26.9,1,209.86
77,933.0,6.57,4,G4,372.0,17.9,3,173.14
78,983.0,2.54,2,G2,1403.1,27.5,3,135.08
79,1134.0,4.37,4,G5,527.0,20.5,2,183.74
80,1089.0,10.41,3,G4,331.5,29.5,3,180.82
81,1573.0,2.59,5,G7,725.4,23.2,1,210.18
82,883.0,7.25,4,G7,515.4,25.9,1,219.5
83,1312.0,9.16,2,G1,191.9,18.1,1,133.32
84,1056.0,5.36,2,G4,549.2,24.4,1,170.72
85,1010.0,7.36,2,G2,440.4,25.7,2,144.72
86,1161.0,5.42,3,G3,447.4,22.1,3,155.84
87,1444.0,7.41,5,G7,242.9,20.4,2,219.82
88,1579.0,3.95,4,G0,482.0,23.6,1,107.9
89,1531.0,11.88,2,G6,126.8,18.1,2,213.76
90,921.0,3.37,1,G6,1112.3,27.1,3,196.74
91,1216.0,8.03,1,G1,264.8,20.3,1,131.06
92,1346.0,7.18,1,G3,239.9,18.2,3,159.36
93,1152.0,6.0,4,G1,311.5,16.9,1,127.0
94,834.0,3.79,3,G3,648.9,16.1,2,152.58
95,1209.0,10.82,4,G3,195.7,20.1,1,166.64
96,917.0,1.36,3,G4,1910.1,18.7,1,162.72
97,1479.0,10.46,2,G0,192.7,23.4,1,120.92
98,1441.0,10.45,3,G3,248.7,29.4,1,165.9
99,1587.0,4.52,3,G6,369.4,20.8,1,199.04
100,1564.0,10.52,3,G5,221.4,28.6,2,196.04
101,1430.0,12.66,2,G2,182.2,25.9,1,155.32
102,899.0,5.28,2,G7,534.1,19.9,1,215.56
103,1589.0,6.0,1,G4,224.5,16.8,1,172.0
104,893.0,10.55,5,G1,309.6,22.9,2,136.1
105,1591.0,4.45,4,G5,338.3,18.8,2,183.9
106,1168.0,9.58,2,G0,199.2,17.5,3,119.16
107,1367.0,11.17,4,G7,224.4,26.9,1,227.34
108,1426.0,12.49,3,G2,194.5,27.2,3,154.98
109,1321.0,9.64,3,G6,230.1,23.0,1,209.28
110,837.0,10.65,2,G2,267.2,18.7,3,151.3
111,1086.0,4.73,4,G3,384.4,15.5,1,154.46
112,1529.0,7.22,1,G7,244.6,21.2,2,219.44
113,870.0,10.04,1,G3,246.5,16.9,1,165.08
114,1238.0,2.04,1,G3,1215.6,24.1,3,149.08
115,1417.0,10.91,4,G4,223.3,27.1,2,181.82
116,1560.0,9.3,4,G6,253.8,28.9,2,208.6
117,997.0,2.66,5,G1,1191.3,24.8,3,120.32
118,1446.0,2.27,5,G5,1117.7,28.8,2,179.54
119,1309.0,12.52,1,G5,170.2,21.9,2,200.04
120,887.0,2.47,2,G1,1238.5,21.3,2,119.94
121,1067.0,6.8,2,G3,428.4,24.4,3,158.6
122,950.0,1.2,2,G6,2972.4,26.6,2,192.4
123,918.0,1.59,5,G4,1832.8,21.0,3,163.18
124,1330.0,7.92,3,G3,267.3,22.1,1,160.84
125,861.0,1.26,2,G5,3252.6,27.7,2,177.52
126,1381.0,6.81,3,G5,400.9,29.6,1,188.62
127,808.0,2.07,2,G3,2246.8,29.5,3,149.14
128,1317.0,10.83,5,G4,203.6,22.8,3,181.66
129,1125.0,10.25,5,G2,191.1,17.3,3,150.5
130,1024.0,11.84,1,G2,230.1,21.9,1,153.68
131,968.0,2.21,5,G7,1059.9,17.8,2,209.42
132,1072.0,5.23,4,G6,359.0,15.8,3,200.46
133,1240.0,2.4,2,G1,839.0,19.6,3,119.8
134,1045.0,3.65,2,G5,577.8,17.3,1,182.3
135,1069.0,4.38,1,G4,764.5,28.1,1,168.76
136,1443.0,3.7,3,G5,403.2,16.9,3,182.4
137,925.0,6.92,1,G2,529.4,26.6,2,143.84
138,830.0,3.04,1,G6,1070.3,21.2,1,196.08
139,1173.0,7.99,3,G0,208.0,15.3,3,115.98
140,1473.0,6.3,3,G5,291.0,21.2,3,187.6
141,1348.0,3.28,5,G2,579.1,20.1,2,136.56
142,1406.0,1.76,4,G3,1106.8,21.5,3,148.52
143,1174.0,6.15,2,G2,437.6,24.8,1,142.3
144,893.0,5.52,4,G1,754.6,29.2,1,126.04
145,1573.0,9.86,4,G3,158.5,19.3,3,164.72
146,1373.0,6.08,3,G1,376.9,24.7,3,127.16
147,975.0,2.9,1,G0,1022.7,22.7,1,105.8
148,1053.0,4.06,4,G2,572.1,19.2,1,138.12
149,823.0,4.34,4,G6,1005.7,28.2,2,198.68
150,919.0,9.92,1,G7,252.9,18.1,1,224.84
151,1504.0,11.84,2,G7,123.0,17.2,2,228.68
152,996.0,3.66,2,G5,548.6,15.7,2,182.32
153,1297.0,7.34,1,G5,271.6,20.3,1,189.68
154,1520.0,8.79,1,G1,176.4,18.5,3,132.58
155,1510.0,11.5,4,G7,184.9,25.2,2,228.0
156,1460.0,10.07,3,G5,211.4,24.4,3,195.14
157,1227.0,5.91,1,G0,460.3,26.2,1,111.82
158,1180.0,5.51,2,G1,578.0,29.5,3,126.02
159,1124.0,8.06,1,G4,317.8,22.6,3,176.12
160,1424.0,9.07,4,G3,175.6,17.8,1,163.14
161,1254.0,11.26,3,G1,242.7,26.9,2,137.52
162,801.0,10.01,4,G3,459.2,28.9,1,165.02
163,1128.0,1.99,4,G7,879.6,15.5,1,208.98
164,808.0,12.49,4,G3,190.6,15.1,3,169.98
165,950.0,1.69,5,G0,1753.5,22.1,1,103.38
166,1245.0,5.32,2,G3,488.5,25.4,2,155.64
167,1283.0,4.85,5,G0,563.0,27.5,3,109.7
168,1236.0,8.2,2,G2,260.2,20.7,2,146.4
169,935.0,9.46,3,G6,357.2,24.8,2,208.92
170,1177.0,8.46,2,G6,197.0,15.4,2,206.92
171,1015.0,5.87,4,G5,340.0,15.9,3,186.74
172,1131.0,5.58,2,G6,383.5,19.0,3,201.16
173,960.0,10.57,3,G1,291.3,23.2,1,136.14
174,1311.0,3.36,1,G0,679.6,23.5,1,106.72
175,1238.0,11.44,2,G6,188.0,20.9,3,212.88
176,1143.0,2.78,1,G5,701.6,17.5,2,180.56
177,846.0,8.94,4,G5,276.2,16.4,2,192.88
178,1261.0,7.75,1,G4,200.7,15.4,2,175.5
179,1106.0,1.14,3,G0,1616.6,16.0,3,102.28
180,961.0,3.44,3,G5,947.9,24.6,3,181.88
181,1227.0,2.37,5,G3,797.3,18.2,3,149.74
182,1112.0,3.25,2,G1,990.5,28.1,2,121.5
183,1446.0,2.22,3,G3,817.5,20.6,2,149.44
184,1375.0,1.43,5,G3,1846.4,28.5,2,147.86
185,1536.0,2.97,5,G5,564.1,20.2,1,180.94
186,1419.0,3.58,5,G1,441.3,17.6,1,122.16
187,1027.0,2.32,5,G6,1368.7,25.6,3,194.64
188,1565.0,2.14,5,G1,886.3,23.3,3,119.28
189,1245.0,7.25,1,G3,381.1,27.0,1,159.5
190,1371.0,6.6,5,G2,325.2,23.1,3,143.2
191,1555.0,8.72,1,G6,219.8,23.4,2,207.44
192,1017.0,3.64,3,G1,850.0,24.7,1,122.28
193,1497.0,5.75,1,G0,393.7,26.6,2,111.5
194,819.0,6.87,1,G0,638.5,28.2,3,113.74
195,1322.0,12.44,5,G1,141.8,18.3,1,139.88
196,1164.0,7.43,5,G2,408.0,27.7,3,144.86
197,981.0,9.54,3,G4,254.5,18.7,3,179.08
198,846.0,2.3,4,G0,1034.4,15.8,2,104.6
199,982.0,8.02,2,G7,469.1,29.0,2,221.04
200,1485.0,1.77,5,G5,857.8,17.7,3,178.54
201,1567.0,3.12,1,G7,667.0,25.6,1,211.24
202,1479.0,2.68,1,G0,572.1,17.8,3,105.36
