slab_id,width_mm,gauge_mm,hardness,steel_grade,rolling_length_m,weight_t,priority,power_per_ton
0,863.0,4.0,2,G1,690.1,18.7,2,123.0
1,1200.0,12.26,4,G5,179.2,20.7,3,199.52
2,1162.0,1.46,1,G6,1576.9,21.0,2,192.92
3,1015.0,9.74,2,G2,268.0,20.8,3,149.48
4,912.0,2.64,2,G2,947.1,17.9,3,135.28
5,1262.0,10.6,3,G3,206.6,21.7,1,166.2
6,1243.0,11.32,3,G5,163.0,18.0,2,197.64
7,982.0,8.99,4,G0,356.4,24.7,2,117.98
8,1151.0,7.1,3,G0,286.8,18.4,3,114.2
9,1043.0,6.21,1,G4,395.3,20.1,2,172.42
10,1003.0,1.62,1,G6,2116.8,27.0,2,193.24
11,1339.0,11.41,2,G3,139.2,16.7,2,167.82
12,1578.0,9.71,3,G7,166.3,20.0,3,224.42
13,1447.0,12.55,3,G7,156.4,22.3,1,230.1
14,1356.0,6.21,5,G6,385.8,25.5,2,202.42
15,1515.0,4.36,1,G7,497.6,25.8,2,213.72
16,1455.0,8.96,3,G2,212.0,21.7,2,147.92
17,1535.0,8.02,5,G7,223.5,21.6,1,221.04
18,964.0,3.19,3,G1,853.4,20.6,1,121.38
19,1199.0,12.15,2,G6,147.8,16.9,2,214.3
20,1536.0,8.93,4,G7,276.8,29.8,1,222.86
21,1015.0,1.86,4,G3,1376.5,20.4,2,148.72
22,962.0,9.05,3,G4,396.5,27.1,2,178.1
23,1484.0,11.43,5,G6,220.0,29.3,3,212.86
24,1313.0,9.63,5,G1,277.1,27.5,1,134.26
25,1543.0,9.01,2,G5,240.1,26.2,3,193.02
26,1487.0,7.15,3,G5,257.6,21.5,2,189.3
27,1473.0,5.14,1,G6,489.6,29.1,3,200.28
28,877.0,10.34,4,G6,359.6,25.6,3,210.68
29,1135.0,8.79,1,G5,301.3,23.6,2,192.58
30,1163.0,7.45,5,G7,385.2,26.2,3,219.9
31,1465.0,3.81,5,G3,552.3,24.2,1,152.62
32,1329.0,9.4,4,G4,216.2,21.2,3,178.8
33,1267.0,7.4,1,G6,338.3,24.9,3,204.8
34,1577.0,8.71,4,G1,246.7,26.6,2,132.42
35,1500.0,4.31,2,G1,555.7,28.2,1,123.62
36,882.0,4.9,4,G4,695.6,23.6,3,169.8
37,963.0,11.29,3,G4,290.6,24.8,3,182.58
38,1384.0,9.44,3,G1,264.2,27.1,3,133.88
39,1152.0,6.37,5,G0,454.8,26.2,3,112.74
40,1388.0,4.74,4,G5,387.3,20.0,1,184.48
41,1285.0,8.43,4,G7,227.0,19.3,2,221.86
42,1213.0,1.84,5,G6,953.2,16.7,2,193.68
43,1131.0,11.31,3,G6,150.4,15.1,2,212.62
44,1147.0,10.93,4,G4,190.0,18.7,1,181.86
45,1349.0,10.94,1,G6,242.6,28.1,1,211.88
46,1572.0,9.29,4,G1,157.9,18.1,3,133.58
47,1385.0,2.7,3,G4,511.0,15.0,3,165.4
48,983.0,1.38,3,G6,2225.6,23.7,2,192.76
49,926.0,12.25,4,G5,198.8,17.7,3,199.5
50,837.0,10.55,2,G3,227.9,15.8,3,166.1
51,935.0,4.55,2,G7,829.4,27.7,3,214.1
52,1121.0,4.97,5,G6,587.6,25.7,3,199.94
53,1555.0,7.93,3,G5,219.0,21.2,2,190.86
54,851.0,4.86,1,G6,566.7,18.4,1,199.72
55,871.0,11.65,2,G2,278.7,22.2,1,153.3
56,1477.0,6.81,4,G2,319.2,25.2,1,143.62
57,1164.0,2.08,3,G3,1005.0,19.1,2,149.16
58,980.0,4.14,5,G1,697.0,22.2,3,123.28
59,955.0,10.88,4,G5,312.6,25.5,3,196.76
60,1575.0,10.47,3,G5,203.9,26.4,1,195.94
61,1427.0,8.81,2,G7,285.7,28.2,1,222.62
62,1151.0,1.86,3,G3,1225.8,20.6,1,148.72
63,1334.0,2.62,3,G1,663.4,18.2,2,120.24
64,1404.0,10.7,3,G4,174.7,20.6,1,181.4
65,1030.0,5.8,3,G5,373.2,17.5,2,186.6
66,1401.0,3.9,4,G4,592.2,25.4,3,167.8
67,1065.0,12.15,3,G0,245.1,24.9,2,124.3
68,1213.0,11.42,3,G1,180.2,19.6,3,137.84
69,1466.0,9.5,4,G2,232.3,25.4,3,149.0
70,1241.0,4.43,2,G6,572.3,24.7,2,198.86
71,1594.0,9.6,1,G5,205.6,24.7,1,194.2
72,1436.0,2.43,3,G6,638.9,17.5,2,194.86
73,1043.0,8.61,1,G7,339.0,23.9,2,222.22
74,893.0,5.79,5,G5,502.6,20.4,2,186.58
75,859.0,11.88,2,G3,322.1,25.8,1,168.76
76,1304.0,3.35,1,G3,498.7,17.1,1,151.7
77,1344.0,4.47,5,G5,434.7,20.5,1,183.94
78,1504.0,9.41,3,G0,180.9,20.1,2,118.82
79,1492.0,10.52,4,G0,233.7,28.8,2,121.04
80,1588.0,2.03,1,G1,782.4,19.8,2,119.06
81,1417.0,6.39,2,G7,250.4,17.8,2,217.78
82,1497.0,12.01,2,G1,195.6,27.6,3,139.02
83,1195.0,4.34,4,G0,643.5,26.2,1,108.68
84,1285.0,10.7,2,G6,250.2,27.0,3,211.4
85,905.0,6.43,3,G2,575.7,26.3,3,142.86
86,1202.0,10.11,2,G2,242.2,23.1,3,150.22
87,992.0,2.18,3,G6,1095.7,18.6,3,194.36
88,1195.0,10.34,4,G1,296.9,28.8,1,135.68
89,858.0,12.13,5,G3,314.6,25.7,2,169.26
90,1393.0,6.51,3,G2,401.8,28.6,2,143.02
91,1462.0,5.79,1,G2,251.3,16.7,1,141.58
92,1600.0,4.67,4,G3,438.2,25.7,2,154.34
93,933.0,11.96,4,G1,295.7,25.9,1,138.92
94,1367.0,6.28,5,G7,387.3,26.1,2,217.56
95,1058.0,4.52,2,G3,623.3,23.4,1,154.04
96,803.0,3.04,1,G7,1064.6,20.4,1,211.08
97,1212.0,4.49,1,G2,554.8,23.7,3,138.98
98,834.0,5.66,4,G6,580.2,21.5,1,201.32
99,1274.0,3.54,2,G1,536.7,19.0,3,122.08
100,1087.0,10.22,4,G6,197.2,17.2,2,210.44
101,800.0,6.03,2,G3,551.9,20.9,1,157.06
102,827.0,7.26,2,G1,577.1,27.2,1,129.52
103,866.0,4.67,3,G4,863.1,27.4,3,169.34
104,1240.0,7.9,3,G3,228.9,17.6,3,160.8
105,1552.0,9.07,1,G0,255.2,28.2,3,118.14
106,1103.0,2.19,1,G6,1128.6,21.4,1,194.38
107,1414.0,6.51,1,G3,398.6,28.8,3,158.02
108,1477.0,4.69,2,G3,542.5,29.5,1,154.38
109,1593.0,9.54,2,G6,134.1,16.0,3,209.08
110,1537.0,10.27,2,G3,223.5,27.7,1,165.54
111,1490.0,1.11,2,G6,2249.1,29.2,2,192.22
112,1394.0,6.99,3,G6,220.9,16.9,1,203.98
113,1498.0,4.07,3,G7,380.3,18.2,3,213.14
114,1557.0,8.9,4,G5,231.7,25.2,2,192.8
115,839.0,4.53,4,G7,573.1,17.1,3,214.06
116,922.0,10.01,1,G0,271.9,19.7,3,120.02
117,1063.0,1.63,3,G1,2198.3,29.9,2,118.26
118,1589.0,8.38,2,G4,200.9,21.0,1,176.76
119,1149.0,6.6,2,G6,430.0,25.6,1,203.2
120,1322.0,1.27,4,G4,1540.2,20.3,1,162.54
121,813.0,12.68,3,G1,284.2,23.0,1,140.36
122,882.0,10.78,1,G6,376.5,28.1,3,211.56
123,1406.0,10.63,1,G4,245.5,28.8,1,181.26
124,1088.0,4.69,4,G2,694.0,27.8,2,139.38
125,1221.0,12.36,1,G6,190.8,22.6,2,214.72
126,1409.0,7.63,2,G3,299.8,25.3,2,160.26
127,1246.0,7.47,3,G5,251.8,18.4,3,189.94
128,982.0,12.16,5,G2,226.2,21.2,1,154.32
129,1426.0,10.63,4,G5,247.1,29.4,2,196.26
130,1489.0,6.72,4,G1,222.8,17.5,3,128.44
131,1218.0,8.65,5,G6,324.0,26.8,2,207.3
132,1527.0,9.65,3,G6,220.4,25.5,2,209.3
133,1273.0,8.16,3,G6,338.5,27.6,1,206.32
134,999.0,8.97,2,G0,336.9,23.7,2,117.94
135,943.0,5.11,1,G6,750.8,28.4,3,200.22
136,1143.0,7.08,1,G7,467.5,29.7,2,219.16
137,820.0,8.36,5,G5,457.1,24.6,3,191.72
138,1130.0,11.32,5,G0,245.0,24.6,3,122.64
139,1578.0,10.6,3,G1,190.4,25.0,2,136.2
140,1115.0,7.11,2,G5,327.8,20.4,3,189.22
141,1561.0,2.61,1,G0,775.4,24.8,1,105.22
142,824.0,4.88,3,G1,931.4,29.4,2,124.76
143,1205.0,11.02,2,G5,210.1,21.9,2,197.04
144,812.0,1.07,1,G0,3680.1,25.1,3,102.14
145,1006.0,9.57,1,G7,218.3,16.5,1,224.14
146,811.0,5.29,4,G0,647.3,21.8,1,110.58
147,1126.0,8.12,4,G7,306.5,22.0,3,221.24
148,1306.0,6.31,2,G4,418.9,27.1,1,172.62
149,1466.0,10.55,3,G3,201.8,24.5,1,166.1
150,1391.0,8.67,3,G7,294.7,27.9,2,222.34
151,1118.0,10.12,5,G0,207.2,18.4,3,120.24
152,1326.0,12.28,2,G2,214.4,27.4,2,154.56
153,1578.0,10.28,3,G6,232.4,29.6,3,210.56
154,1311.0,4.32,3,G0,431.9,19.2,2,108.64
155,1077.0,5.59,5,G1,334.3,15.8,3,126.18
156,956.0,12.58,4,G3,166.3,15.7,2,170.16
157,1127.0,7.09,3,G7,318.9,20.0,3,219.18
158,1210.0,7.81,3,G0,400.4,29.7,3,115.62
159,809.0,7.23,1,G0,555.4,25.5,2,114.46
160,1192.0,2.16,5,G1,930.2,18.8,3,119.32
161,1211.0,9.46,2,G2,187.9,16.9,2,148.92
162,953.0,5.85,5,G7,534.7,23.4,2,216.7
163,1462.0,7.11,5,G4,312.5,25.5,3,174.22
164,952.0,11.93,4,G6,296.1,26.4,1,213.86
165,1100.0,11.83,4,G5,242.8,24.8,1,198.66
166,1348.0,1.32,2,G7,2047.5,28.6,1,207.64
