slab_id,width_mm,gauge_mm,hardness,steel_grade,rolling_length_m,weight_t,priority,power_per_ton
0,833.0,10.64,1,G5,402.4,28.0,3,196.28
1,896.0,8.28,3,G4,324.5,18.9,2,176.56
2,1138.0,9.29,1,G1,255.5,21.2,3,133.58
3,873.0,5.42,5,G0,670.4,24.9,3,110.84
4,1500.0,1.14,3,G7,2026.3,27.2,3,207.28
5,1079.0,9.61,4,G5,340.3,27.7,2,194.22
6,1291.0,7.29,5,G2,400.7,29.6,3,144.58
7,1470.0,10.47,4,G0,154.8,18.7,2,120.94
8,1274.0,12.28,4,G4,177.5,21.8,2,184.56
9,1236.0,12.25,2,G0,192.7,22.9,1,124.5
10,1550.0,4.26,4,G6,497.7,25.8,2,198.52
11,944.0,10.02,2,G5,276.1,20.5,1,195.04
12,1009.0,2.4,4,G0,1215.2,23.1,2,104.8
13,1588.0,3.2,5,G2,468.8,18.7,1,136.4
14,1053.0,2.99,5,G0,768.7,19.0,3,105.98
15,1173.0,2.14,3,G5,1187.5,23.4,2,179.28
16,1392.0,4.78,2,G5,365.7,19.1,3,184.56
17,1057.0,5.87,1,G4,361.4,17.6,3,171.74
18,1344.0,9.94,3,G3,173.5,18.2,3,164.88
19,1250.0,7.4,5,G7,230.0,16.7,1,219.8
20,1132.0,2.53,3,G0,720.6,16.2,1,105.06
21,1240.0,12.59,3,G3,158.3,19.4,3,170.18
22,995.0,4.2,3,G7,499.9,16.4,1,213.4
23,1015.0,7.3,5,G5,512.3,29.8,2,189.6
24,1496.0,12.25,1,G7,141.8,20.4,2,229.5
25,1322.0,4.64,2,G6,558.6,26.9,3,199.28
26,1525.0,2.8,1,G5,575.8,19.3,2,180.6
27,835.0,9.86,1,G5,323.4,20.9,1,194.72
28,1504.0,8.29,5,G5,196.2,19.2,2,191.58
29,1100.0,10.84,4,G1,303.4,28.4,1,136.68
30,946.0,3.98,5,G3,795.1,23.5,2,152.96
31,1106.0,1.27,4,G0,1505.5,16.6,2,102.54
32,1499.0,11.27,2,G5,149.3,19.8,2,197.54
33,1293.0,11.8,2,G3,186.2,22.3,2,168.6
34,1269.0,5.03,3,G1,481.0,24.1,2,125.06
