slab_id,width_mm,gauge_mm,hardness,steel_grade,rolling_length_m,weight_t,priority,power_per_ton
0,1205.0,3.24,1,G7,809.2,24.8,2,211.48
1,1235.0,9.52,4,G4,312.0,28.8,3,179.04
2,1065.0,9.95,3,G6,315.0,26.2,3,209.9
3,1029.0,7.33,5,G2,351.3,20.8,1,144.66
4,1470.0,4.85,4,G0,428.8,24.0,2,109.7
5,1598.0,10.39,5,G6,225.6,29.4,1,210.78
6,899.0,2.9,2,G5,1417.0,29.0,1,180.8
7,924.0,7.69,5,G6,403.4,22.5,2,205.38
8,818.0,4.02,2,G1,1069.2,27.6,2,123.04
9,1313.0,4.84,3,G6,421.0,21.0,2,199.68
10,1406.0,9.33,1,G5,227.2,23.4,2,193.66
11,1227.0,3.54,2,G7,683.3,23.3,1,212.08
12,1486.0,8.59,4,G2,277.4,27.8,1,147.18
13,1499.0,7.52,5,G7,326.6,28.9,1,220.04
14,1532.0,7.2,5,G3,321.1,27.8,3,159.4
15,1508.0,5.12,2,G0,257.4,15.6,2,110.24
16,1140.0,9.32,2,G3,237.4,19.8,2,163.64
17,875.0,5.56,4,G5,665.1,25.4,3,186.12
18,897.0,2.32,5,G7,1108.0,18.1,2,209.64
19,1176.0,10.88,2,G3,276.8,27.8,1,166.76
20,1056.0,2.27,1,G6,1243.5,23.4,3,194.54
21,1556.0,5.32,1,G4,346.3,22.5,2,170.64
22,1338.0,3.69,4,G0,559.9,21.7,1,107.38
23,1070.0,9.84,3,G0,257.7,21.3,3,119.68
24,922.0,3.46,1,G0,1174.0,29.4,1,106.92
25,1079.0,2.22,4,G3,1053.0,19.8,3,149.44
26,1088.0,9.98,1,G4,350.8,29.9,1,179.96
27,1104.0,11.49,5,G1,238.0,23.7,1,137.98
28,1437.0,1.76,4,G3,755.5,15.0,3,148.52
29,983.0,2.2,3,G3,889.5,15.1,1,149.4
30,1208.0,1.73,1,G1,1072.8,17.6,1,118.46
31,1572.0,10.22,2,G4,134.8,17.0,1,180.44
32,1144.0,2.62,5,G1,909.5,21.4,3,120.24
33,954.0,7.01,5,G4,461.0,24.2,2,174.02
34,1524.0,4.14,2,G6,450.2,22.3,3,198.28
35,1195.0,2.19,3,G3,915.1,18.8,1,149.38
36,1409.0,5.56,1,G7,292.7,18.0,1,216.12
37,842.0,9.75,4,G2,311.9,20.1,2,149.5
38,1570.0,4.46,2,G5,483.9,26.6,3,183.92
39,861.0,4.47,3,G5,738.1,22.3,3,183.94
40,1566.0,6.0,2,G4,212.9,15.7,2,172.0
41,1377.0,5.25,1,G3,311.9,17.7,3,155.5
42,1507.0,9.96,5,G1,177.4,20.9,1,134.92
43,1269.0,9.58,2,G3,307.0,29.3,1,164.16
44,838.0,6.81,2,G7,647.3,29.0,1,218.62
45,1139.0,2.32,2,G6,814.7,16.9,2,194.64
46,897.0,6.9,4,G1,533.1,25.9,3,128.8
47,1110.0,11.94,4,G5,216.3,22.5,1,198.88
48,1085.0,2.34,3,G7,1324.6,26.4,2,209.68
49,1128.0,2.5,2,G0,912.5,20.2,3,105.0
50,1540.0,4.63,5,G7,441.3,24.7,2,214.26
51,1536.0,5.23,1,G6,396.4,25.0,2,200.46
52,1335.0,7.63,3,G1,263.9,21.1,1,130.26
53,1110.0,2.95,5,G4,1108.7,28.5,3,165.9
54,1553.0,9.58,3,G1,231.2,27.0,2,134.16
55,1261.0,3.15,2,G7,567.6,17.7,2,211.3
56,1565.0,10.36,1,G0,199.6,25.4,3,120.72
57,1098.0,9.44,2,G1,229.8,18.7,2,133.88
58,1177.0,9.12,5,G3,345.3,29.1,2,163.24
59,1019.0,2.7,5,G2,805.6,17.4,2,135.4
60,864.0,7.7,1,G4,404.0,21.1,1,175.4
61,827.0,6.82,4,G2,494.6,21.9,1,143.64
62,963.0,4.15,1,G1,930.8,29.2,1,123.3
63,862.0,2.85,1,G4,1431.2,27.6,3,165.7
64,1181.0,6.36,4,G4,262.9,15.5,1,172.72
65,976.0,1.17,4,G6,2320.4,20.8,1,192.34
66,922.0,3.99,3,G0,813.8,23.5,3,107.98
67,1336.0,10.37,3,G2,221.6,24.1,1,150.74
68,876.0,2.57,3,G6,854.4,15.1,3,195.14
69,1206.0,11.34,5,G5,275.7,29.6,3,197.68
70,1152.0,7.19,1,G5,398.3,25.9,1,189.38
71,950.0,10.56,4,G1,288.2,22.7,2,136.12
72,1101.0,1.16,5,G5,1635.8,16.4,1,177.32
73,1086.0,10.63,4,G5,215.2,19.5,2,196.26
74,1340.0,1.59,3,G4,920.8,15.4,1,163.18
75,1262.0,1.48,3,G5,1173.1,17.2,3,177.96
76,1421.0,10.42,2,G1,135.9,15.8,1,135.84
77,1595.0,7.83,4,G7,203.0,19.9,3,220.66
78,888.0,5.01,4,G1,449.6,15.7,1,125.02
79,1451.0,9.5,2,G6,240.3,26.0,3,209.0
80,992.0,6.37,4,G4,320.5,15.9,2,172.74
81,1111.0,12.52,1,G4,190.5,20.8,1,185.04
82,1158.0,2.45,4,G7,1082.1,24.1,2,209.9
83,1121.0,5.15,2,G1,653.1,29.6,1,125.3
84,1244.0,7.41,5,G4,374.5,27.1,1,174.82
85,1039.0,6.99,5,G4,350.8,20.0,1,173.98
