slab_id,width_mm,gauge_mm,hardness,steel_grade,rolling_length_m,weight_t,priority,power_per_ton
0,904.0,6.73,3,G2,490.0,23.4,2,143.46
1,818.0,1.82,1,G5,2395.9,28.0,2,178.64
2,850.0,9.16,5,G6,332.1,20.3,3,208.32
3,1037.0,1.08,1,G6,2434.1,21.4,3,192.16
4,1330.0,7.19,5,G1,283.7,21.3,1,129.38
5,1583.0,11.37,2,G1,198.2,28.0,2,137.74
6,839.0,1.19,1,G4,2207.3,17.3,1,162.38
7,873.0,6.69,4,G0,466.8,21.4,2,113.38
8,997.0,4.64,1,G2,509.4,18.5,1,139.28
9,1141.0,5.87,1,G0,544.0,28.6,1,111.74
10,1342.0,10.92,5,G5,160.8,18.5,1,196.84
11,1283.0,11.0,2,G1,226.6,25.1,2,137.0
12,1219.0,9.04,1,G3,267.0,23.1,2,163.08
13,1418.0,8.52,3,G1,215.1,20.4,3,132.04
14,1293.0,6.21,4,G2,447.4,28.2,3,142.42
15,1220.0,1.37,5,G7,2027.4,26.6,1,207.74
16,1375.0,10.66,1,G3,189.5,21.8,1,166.32
17,1031.0,10.04,4,G1,199.4,16.2,3,135.08
18,814.0,5.12,4,G5,614.4,20.1,2,185.24
19,1565.0,8.03,2,G0,212.9,21.0,2,116.06
20,923.0,8.63,3,G5,324.6,20.3,3,192.26
21,1302.0,3.37,3,G2,705.5,24.3,2,136.74
22,1187.0,1.96,5,G5,1215.6,22.2,1,178.92
23,1429.0,8.33,3,G0,278.2,26.0,1,116.66
24,809.0,8.58,3,G0,335.9,18.3,2,117.16
25,1459.0,10.76,5,G1,133.9,16.5,1,136.52
26,928.0,11.59,1,G1,339.9,28.7,3,138.18
27,1242.0,7.27,2,G3,400.7,28.4,3,159.54
28,1586.0,3.42,1,G5,645.9,27.5,2,181.84
29,925.0,9.03,1,G0,366.0,24.0,2,118.06
30,1015.0,9.97,5,G0,324.8,25.8,3,119.94
31,1407.0,2.81,1,G0,583.2,18.1,3,105.62
32,1415.0,4.46,1,G1,363.3,18.0,1,123.92
33,1431.0,3.05,5,G5,531.2,18.2,3,181.1
34,1549.0,4.03,1,G6,387.7,19.0,2,198.06
35,1035.0,9.13,4,G6,287.1,21.3,2,208.26
36,1035.0,6.61,5,G4,456.2,24.5,1,173.22
37,1309.0,4.96,4,G4,480.7,24.5,2,169.92
38,873.0,2.76,5,G5,1031.0,19.5,3,180.52
39,1217.0,9.46,5,G1,170.4,15.4,2,133.92
40,1117.0,9.71,5,G5,347.7,29.6,3,194.42
41,1600.0,11.54,4,G4,115.9,16.8,1,183.08
42,1489.0,10.23,4,G0,250.1,29.9,2,120.46
43,1522.0,12.6,2,G3,190.0,28.6,1,170.2
44,1147.0,9.16,2,G0,243.7,20.1,3,118.32
45,1155.0,7.01,3,G0,267.5,17.0,3,114.02
46,888.0,7.41,2,G2,298.1,15.4,1,144.82
47,1043.0,5.88,5,G0,336.5,16.2,2,111.76
48,1105.0,8.88,4,G2,368.7,28.4,1,147.76
49,1265.0,4.11,5,G2,695.9,28.4,2,138.22
50,1528.0,8.08,2,G4,224.9,21.8,3,176.16
51,812.0,11.74,5,G7,360.8,27.0,2,228.48
52,1430.0,4.83,3,G0,352.3,19.1,2,109.66
53,1564.0,10.45,5,G6,122.4,15.7,2,210.9
54,963.0,3.79,2,G5,771.4,22.1,3,182.58
55,858.0,8.24,4,G0,524.3,29.1,2,116.48
56,1415.0,11.76,4,G1,157.7,20.6,2,138.52
57,1583.0,7.74,1,G7,201.7,19.4,3,220.48
58,1047.0,2.88,5,G5,904.1,21.4,2,180.76
59,1058.0,6.7,2,G7,519.4,28.9,1,218.4
60,1321.0,3.12,4,G1,914.9,29.6,3,121.24
61,1252.0,10.05,2,G0,245.0,24.2,3,120.1
62,1526.0,8.82,4,G4,196.9,20.8,2,177.64
63,844.0,12.49,1,G2,210.3,17.4,1,154.98
64,1268.0,11.75,4,G1,129.1,15.1,1,138.5
65,868.0,11.86,3,G5,290.8,23.5,1,198.72
66,969.0,11.72,1,G6,196.3,17.5,2,213.44
67,1405.0,8.33,4,G7,221.0,20.3,3,221.66
68,1163.0,1.93,2,G0,936.4,16.5,3,103.86
69,1173.0,2.11,5,G5,1523.5,29.6,2,179.22
70,913.0,2.9,2,G0,1299.0,27.0,3,105.8
71,1409.0,3.99,3,G1,641.3,28.3,1,122.98
72,948.0,5.36,4,G2,684.4,27.3,3,140.72
73,1002.0,9.3,1,G7,401.9,29.4,3,223.6
74,1159.0,8.45,1,G1,334.3,25.7,2,131.9
75,1269.0,4.2,1,G7,442.2,18.5,2,213.4
76,1082.0,10.41,5,G7,283.9,25.1,3,225.82
77,959.0,5.21,1,G6,553.3,21.7,1,200.42
78,1329.0,11.92,3,G1,144.7,18.0,3,138.84
79,1099.0,10.17,2,G0,256.4,22.5,1,120.34
80,1492.0,2.64,5,G5,899.1,27.8,3,180.28
81,1422.0,10.62,3,G4,221.9,26.3,3,181.24
82,1554.0,7.02,1,G5,224.2,19.2,3,189.04
83,853.0,11.29,4,G6,222.2,16.8,3,212.58
84,938.0,6.29,4,G3,328.2,15.2,3,157.58
85,984.0,1.95,4,G0,1201.7,18.1,3,103.9
86,950.0,5.52,5,G6,692.3,28.5,3,201.04
87,1161.0,3.39,1,G4,517.9,16.0,1,166.78
88,1462.0,6.02,3,G0,305.4,21.1,3,112.04
89,1099.0,3.26,5,G6,647.1,18.2,3,196.52
90,1316.0,4.3,4,G6,481.7,21.4,2,198.6
91,1367.0,8.8,1,G1,192.7,18.2,1,132.6
92,847.0,3.86,3,G3,600.0,15.4,3,152.72
93,899.0,7.39,5,G4,366.2,19.1,2,174.78
94,1345.0,11.93,3,G7,126.2,15.9,2,228.86
