slab_id,width_mm,gauge_mm,hardness,steel_grade,rolling_length_m,weight_t,priority,power_per_ton
0,905.0,4.02,5,G5,784.3,22.4,3,183.04
1,1248.0,12.23,3,G5,150.2,18.0,2,199.46
2,1159.0,8.82,1,G6,260.5,20.9,1,207.64
3,1108.0,12.63,2,G6,192.1,21.1,2,215.26
4,1007.0,9.06,5,G2,329.5,23.6,3,148.12
5,983.0,6.68,2,G5,498.6,25.7,1,188.36
6,1496.0,6.85,5,G6,370.4,29.8,3,203.7
7,1060.0,3.43,3,G5,532.6,15.2,1,181.86
8,1336.0,3.25,4,G1,569.2,19.4,1,121.5
9,1090.0,3.49,4,G5,569.3,17.0,3,181.98
10,1263.0,10.23,3,G4,186.3,18.9,1,180.46
11,1165.0,3.07,1,G1,748.0,21.0,2,121.14
12,1224.0,9.28,4,G5,274.8,24.5,2,193.56
13,1551.0,10.01,1,G6,224.0,27.3,1,210.02
14,844.0,6.4,3,G1,693.4,29.4,1,127.8
15,1366.0,10.64,5,G3,191.9,21.9,2,166.28
16,1121.0,8.27,5,G6,273.4,19.9,2,206.54
17,1244.0,5.37,4,G6,499.6,26.2,2,200.74
18,1567.0,4.95,3,G6,340.0,20.7,2,199.9
19,938.0,5.45,2,G2,727.6,29.2,2,140.9
20,1073.0,10.75,1,G0,307.0,27.8,1,121.5
21,1021.0,7.04,3,G2,526.4,29.7,2,144.08
22,1029.0,5.24,2,G0,411.1,17.4,1,110.48
23,1559.0,3.91,4,G4,482.7,23.1,1,167.82
24,1241.0,11.68,1,G7,135.3,15.4,3,228.36
25,1199.0,10.38,5,G1,225.2,22.0,1,135.76
26,1473.0,2.39,3,G6,828.6,22.9,1,194.78
27,813.0,12.14,4,G1,308.5,23.9,1,139.28
28,1551.0,6.69,3,G1,234.5,19.1,2,128.38
29,1516.0,9.57,2,G2,252.0,28.7,1,149.14
30,960.0,10.83,4,G3,345.5,28.2,1,166.66
31,1200.0,4.37,4,G7,512.6,21.1,1,213.74
32,1397.0,8.19,4,G7,301.7,27.1,2,221.38
33,1521.0,8.39,5,G0,156.7,15.7,3,116.78
34,1344.0,10.07,3,G3,188.2,20.0,1,165.14
