slab_id,width_mm,gauge_mm,hardness,steel_grade,rolling_length_m,weight_t,priority,power_per_ton
0,1490.0,11.14,4,G7,168.8,22.0,1,227.28
1,1589.0,6.54,3,G1,190.0,15.5,2,128.08
2,1583.0,6.64,2,G6,237.5,19.6,2,203.28
3,889.0,3.45,2,G3,922.1,22.2,1,151.9
4,1241.0,11.38,3,G2,244.4,27.1,3,152.76
5,1420.0,9.46,2,G4,219.1,23.1,2,178.92
6,1146.0,2.29,2,G3,985.4,20.3,2,149.58
7,928.0,1.34,3,G2,2612.3,25.5,1,132.68
8,1086.0,11.97,2,G1,292.0,29.8,3,138.94
9,993.0,10.92,3,G3,267.9,22.8,3,166.84
10,1175.0,2.95,5,G2,735.0,20.0,2,135.9
11,1494.0,10.75,4,G3,131.7,16.6,1,166.5
12,1011.0,4.82,2,G6,771.2,29.5,1,199.64
13,1350.0,11.67,4,G2,152.0,18.8,3,153.34
14,1153.0,4.32,2,G2,496.2,19.4,1,138.64
15,1248.0,8.4,1,G1,288.0,23.7,2,131.8
16,1577.0,6.31,3,G6,253.5,19.8,1,202.62
17,1503.0,5.86,4,G7,222.7,15.4,3,216.72
18,898.0,5.59,2,G4,725.8,28.6,2,171.18
19,1079.0,6.55,1,G2,423.6,23.5,2,143.1
20,931.0,8.38,5,G3,318.4,19.5,2,161.76
21,919.0,5.71,2,G6,674.9,27.8,2,201.42
22,1129.0,11.87,5,G5,172.1,18.1,3,198.74
23,938.0,4.26,5,G2,892.6,28.0,3,138.52
24,1223.0,5.14,5,G0,597.8,29.5,1,110.28
