slab_id,width_mm,gauge_mm,hardness,steel_grade,rolling_length_m,weight_t,priority,power_per_ton
0,1418.0,9.27,1,G2,191.9,19.8,1,148.54
1,1017.0,6.22,3,G7,471.2,23.4,3,217.44
2,961.0,2.41,5,G0,1089.1,19.8,1,104.82
3,1108.0,2.7,4,G2,1115.7,26.2,1,135.4
4,1300.0,10.74,4,G5,272.8,29.9,2,196.48
5,1183.0,9.5,3,G4,243.7,21.5,3,179.0
6,881.0,11.36,3,G0,294.0,23.1,1,122.72
7,1008.0,3.98,3,G1,555.7,17.5,3,122.96
8,1050.0,3.88,5,G2,559.7,17.9,1,137.76
9,888.0,8.53,2,G4,472.6,28.1,2,177.06
10,1456.0,4.9,5,G2,439.2,24.6,2,139.8
11,1406.0,7.74,2,G4,326.6,27.9,2,175.48
12,953.0,7.62,4,G0,291.2,16.6,3,115.24
13,808.0,4.11,5,G5,820.9,21.4,1,183.22
14,807.0,5.36,1,G3,851.1,28.9,1,155.72
15,1499.0,5.63,4,G1,377.4,25.0,3,126.26
16,1566.0,1.82,1,G3,1108.5,24.8,1,148.64
17,1274.0,2.06,3,G4,1451.3,29.9,2,164.12
18,1551.0,6.82,1,G7,352.9,29.3,2,218.64
19,1032.0,10.31,2,G5,262.2,21.9,3,195.62
20,1161.0,3.19,2,G0,859.9,25.0,1,106.38
21,1137.0,12.5,1,G6,204.4,22.8,2,215.0
22,1331.0,9.01,1,G6,304.9,28.7,1,208.02
23,1471.0,1.36,2,G3,1037.9,16.3,3,147.72
24,951.0,7.47,3,G5,290.5,16.2,1,189.94
25,1252.0,7.28,1,G1,364.8,26.1,1,129.56
26,1222.0,11.0,3,G0,208.5,22.0,1,122.0
27,1399.0,6.59,4,G6,280.5,20.3,3,203.18
28,1134.0,1.28,2,G7,2167.7,24.7,1,207.56
29,997.0,7.35,1,G4,425.9,24.5,3,174.7
30,1277.0,10.6,4,G4,208.9,22.2,1,181.2
31,1368.0,9.36,1,G4,222.9,22.4,3,178.72
32,814.0,8.48,4,G6,444.8,24.1,1,206.96
33,1080.0,1.5,3,G4,1462.6,18.6,1,163.0
34,1315.0,4.96,5,G7,343.7,17.6,1,214.92
35,1135.0,5.73,3,G4,360.4,18.4,3,171.46
36,891.0,10.57,2,G1,254.3,18.8,1,136.14
37,1513.0,1.88,5,G2,1200.2,26.8,1,133.76
38,1204.0,9.62,2,G5,289.3,26.3,1,194.24
39,1227.0,6.83,3,G0,253.9,16.7,3,113.66
40,951.0,1.88,1,G1,1752.8,24.6,2,118.76
41,946.0,2.94,4,G6,819.9,17.9,1,195.88
42,1242.0,11.63,3,G6,201.1,22.8,1,213.26
43,1377.0,12.63,5,G0,132.6,18.1,2,125.26
44,1538.0,9.62,1,G5,184.3,21.4,3,194.24
45,939.0,7.46,5,G2,389.2,21.4,3,144.92
46,952.0,5.12,2,G2,648.1,24.8,3,140.24
47,1335.0,5.52,2,G4,392.4,22.7,1,171.04
48,1373.0,12.48,3,G4,143.5,19.3,3,184.96
49,1421.0,7.76,1,G4,205.6,17.8,1,175.52
50,924.0,6.52,1,G7,524.4,24.8,1,218.04
51,1225.0,2.75,3,G3,601.3,15.9,1,150.5
52,1354.0,1.76,5,G6,972.9,18.2,2,193.52
53,1040.0,11.31,3,G5,200.4,18.5,1,197.62
54,963.0,11.11,3,G0,216.7,18.2,3,122.22
55,1419.0,7.59,2,G4,205.8,17.4,3,175.18
56,1362.0,5.94,4,G3,459.8,29.2,1,156.88
57,958.0,8.93,5,G6,263.6,17.7,2,207.86
58,1037.0,7.12,3,G4,379.6,22.0,3,174.24
59,1005.0,1.71,1,G1,2023.6,27.3,3,118.42
60,916.0,11.76,3,G6,275.5,23.3,3,213.52
61,902.0,6.13,3,G5,594.4,25.8,3,187.26
62,1528.0,11.37,4,G7,196.5,26.8,3,227.74
63,1210.0,7.25,4,G6,413.9,28.5,2,204.5
64,1510.0,10.98,3,G0,229.7,29.9,2,121.96
65,1493.0,10.27,1,G5,163.7,19.7,1,195.54
66,1109.0,11.33,4,G6,228.1,22.5,2,212.66
67,1084.0,12.37,4,G4,168.2,17.7,2,184.74
68,1023.0,9.52,4,G2,299.5,22.9,2,149.04
69,1137.0,5.55,1,G3,367.4,18.2,3,156.1
70,1020.0,4.49,4,G0,714.9,25.7,1,108.98
71,1595.0,10.43,4,G6,156.2,20.4,3,210.86
72,1158.0,9.99,1,G4,329.3,29.9,1,179.98
73,1486.0,9.89,4,G6,156.9,18.1,3,209.78
74,1570.0,6.17,1,G1,340.6,25.9,1,127.34
75,1505.0,11.87,4,G3,128.4,18.0,2,168.74
76,1568.0,11.69,5,G5,114.7,16.5,3,198.38
77,1106.0,4.62,1,G2,578.4,23.2,2,139.24
78,1344.0,8.96,5,G7,274.0,25.9,1,222.92
79,869.0,3.27,2,G3,1008.7,22.5,2,151.54
80,1274.0,7.1,2,G2,307.0,21.8,3,144.2
81,1279.0,9.65,3,G7,197.1,19.1,1,224.3
82,1233.0,6.47,3,G5,351.3,22.0,2,187.94
83,1387.0,10.85,5,G7,168.5,19.9,3,226.7
84,1374.0,6.55,5,G2,360.9,25.5,3,143.1
85,926.0,6.37,1,G2,336.9,15.6,1,142.74
86,1435.0,7.89,2,G3,288.0,25.6,3,160.78
87,1055.0,9.39,2,G1,317.6,24.7,2,133.78
88,1324.0,1.74,2,G7,951.1,17.2,2,208.48
89,1363.0,12.65,3,G4,156.6,21.2,2,185.3
90,1175.0,2.42,1,G6,985.6,22.0,2,194.84
91,956.0,3.93,3,G0,996.8,29.4,2,107.86
92,810.0,3.12,4,G3,1285.4,25.5,2,151.24
93,1263.0,11.68,5,G1,162.3,18.8,1,138.36
94,1525.0,10.88,4,G7,163.5,21.3,2,226.76
95,1171.0,10.14,1,G4,212.4,19.8,1,180.28
96,1505.0,2.57,5,G1,774.0,23.5,2,120.14
97,1513.0,5.44,5,G2,434.9,28.1,2,140.88
98,1437.0,4.72,5,G7,321.2,17.1,1,214.44
99,1020.0,3.94,2,G2,833.7,26.3,1,137.88
100,963.0,3.71,5,G6,884.3,24.8,1,197.42
101,1015.0,2.8,3,G6,1196.8,26.7,2,195.6
102,1078.0,9.29,5,G4,315.5,24.8,2,178.58
103,1016.0,4.63,1,G3,427.9,15.8,1,154.26
104,1097.0,6.87,3,G2,422.6,25.0,2,143.74
105,1453.0,12.61,4,G0,180.1,25.9,2,125.22
106,1341.0,11.04,4,G1,240.1,27.9,2,137.08
107,1495.0,2.49,5,G3,677.6,19.8,1,149.98
108,1344.0,1.38,1,G3,1408.0,20.5,2,147.76
109,1236.0,5.34,4,G4,521.1,27.0,1,170.68
110,1425.0,4.07,5,G4,514.0,23.4,2,168.14
111,988.0,10.11,4,G5,299.7,23.5,1,195.22
112,1093.0,5.18,4,G2,524.2,23.3,3,140.36
113,1043.0,9.49,2,G4,238.1,18.5,1,178.98
114,1229.0,4.8,5,G3,576.6,26.7,1,154.6
115,1279.0,6.77,5,G7,439.9,29.9,2,218.54
116,880.0,10.06,5,G6,237.4,16.5,1,210.12
117,1405.0,4.33,4,G7,391.6,18.7,3,213.66
118,958.0,5.27,5,G2,613.1,24.3,1,140.54
119,1231.0,9.34,4,G0,309.1,27.9,1,118.68
120,1310.0,10.87,4,G0,137.8,15.4,1,121.74
121,1215.0,1.68,1,G4,1597.7,25.6,2,163.36
122,1054.0,8.29,5,G4,322.2,22.1,1,176.58
123,1574.0,11.67,2,G4,132.5,19.1,3,183.34
124,910.0,5.7,4,G0,687.7,28.0,1,111.4
125,1542.0,7.36,3,G7,200.9,17.9,2,219.72
126,1329.0,5.34,2,G6,353.6,19.7,3,200.68
127,1238.0,9.53,5,G4,288.3,26.7,3,179.06
128,983.0,4.89,2,G4,450.5,17.0,1,169.78
129,1457.0,10.75,3,G2,145.6,17.9,3,151.5
130,1135.0,3.29,2,G1,719.8,21.1,2,121.58
131,1518.0,4.46,5,G5,425.2,22.6,2,183.92
132,1430.0,1.27,1,G5,1220.5,17.4,2,177.54
133,1236.0,6.71,3,G0,298.0,19.4,2,113.42
134,1335.0,10.43,3,G4,239.7,26.2,2,180.86
135,860.0,2.01,4,G2,2019.2,27.4,2,134.02
136,1544.0,8.74,5,G3,227.5,24.1,3,162.48
137,1333.0,5.5,5,G3,359.7,20.7,2,156.0
138,1457.0,8.64,2,G1,300.5,29.7,2,132.28
139,1081.0,11.92,1,G0,242.2,24.5,2,123.84
140,1492.0,10.36,4,G5,215.1,26.1,1,195.72
141,861.0,11.94,3,G5,332.1,26.8,1,198.88
