slab_id,width_mm,gauge_mm,hardness,steel_grade,rolling_length_m,weight_t,priority,power_per_ton
0,1335.0,8.24,1,G1,180.7,15.6,1,131.48
1,1008.0,2.83,1,G4,1326.3,29.7,2,165.66
2,1076.0,7.09,3,G2,454.2,27.2,3,144.18
3,1035.0,10.14,4,G0,360.5,29.7,2,120.28
4,1474.0,1.08,2,G1,1288.4,16.1,2,117.16
5,950.0,1.13,3,G0,2515.7,21.2,1,102.26
6,965.0,9.88,1,G6,319.3,23.9,2,209.76
7,1381.0,7.93,4,G3,210.5,18.1,2,160.86
8,1398.0,4.17,2,G1,441.4,20.2,1,123.34
9,1217.0,6.83,2,G7,347.9,22.7,3,218.66
10,1011.0,1.49,3,G7,2334.0,27.6,2,207.98
11,1052.0,6.69,5,G7,340.3,18.8,2,218.38
12,1511.0,1.12,1,G7,2243.2,29.8,1,207.24
13,1368.0,11.39,5,G6,146.3,17.9,3,212.78
14,1052.0,8.41,3,G3,371.5,25.8,3,161.82
15,1392.0,6.9,1,G6,339.5,25.6,1,203.8
16,1017.0,4.08,2,G5,574.1,18.7,1,183.16
17,1566.0,12.22,3,G2,120.5,18.1,3,154.44
18,1081.0,6.53,1,G0,388.0,21.5,3,113.06
19,1399.0,7.12,2,G3,223.8,17.5,3,159.24
20,1108.0,6.97,4,G0,455.3,27.6,2,113.94
21,1276.0,2.29,4,G5,802.2,18.4,3,179.58
22,1398.0,12.18,1,G5,211.7,28.3,3,199.36
23,1565.0,10.33,3,G7,214.3,27.2,2,225.66
24,1502.0,2.68,5,G4,867.1,27.4,2,165.36
25,1169.0,3.17,3,G6,931.6,27.1,2,196.34
26,1279.0,3.76,4,G3,646.3,24.4,1,152.52
27,1344.0,4.09,2,G7,676.7,29.2,2,213.18
28,1471.0,10.23,1,G5,210.8,24.9,1,195.46
29,1159.0,8.06,3,G2,335.5,24.6,2,146.12
30,818.0,10.65,3,G7,353.9,24.2,3,226.3
31,1455.0,6.53,4,G0,241.3,18.0,1,113.06
32,1113.0,7.87,4,G0,231.2,15.9,2,115.74
33,1001.0,6.27,4,G2,456.7,22.5,1,142.54
34,1550.0,5.26,1,G1,365.6,23.4,3,125.52
35,1323.0,10.04,3,G0,169.8,17.7,1,120.08
36,1485.0,11.45,1,G4,206.8,27.6,3,182.9
37,1317.0,9.79,2,G3,167.0,16.9,2,164.58
38,1013.0,7.93,1,G5,325.1,20.5,2,190.86
39,1238.0,10.72,5,G2,228.5,23.8,1,151.44
40,957.0,6.02,1,G5,559.4,25.3,2,187.04
41,959.0,7.2,2,G0,400.3,21.7,3,114.4
42,1429.0,4.79,4,G5,513.7,27.6,3,184.58
43,1241.0,10.87,1,G5,181.3,19.2,1,196.74
44,945.0,1.01,3,G2,2002.0,15.0,2,132.02
45,1220.0,12.47,2,G0,193.4,23.1,1,124.94
46,819.0,1.21,2,G6,3123.7,24.3,1,192.42
47,1111.0,4.74,2,G6,585.4,24.2,1,199.48
48,972.0,9.86,2,G1,348.2,26.2,2,134.72
49,1436.0,5.79,5,G3,285.0,18.6,3,156.58
50,1036.0,2.45,3,G2,1099.1,21.9,1,134.9
51,820.0,1.04,3,G2,2270.5,15.2,2,132.08
52,944.0,12.4,2,G3,310.2,28.5,3,169.8
53,1575.0,10.78,3,G1,136.6,18.2,1,136.56
54,1043.0,11.04,2,G6,295.4,26.7,2,212.08
55,1114.0,11.61,4,G2,245.3,24.9,1,153.22
56,1016.0,3.08,5,G2,1042.1,25.6,1,136.16
57,1370.0,4.76,5,G0,461.0,23.6,3,109.52
58,871.0,4.98,5,G3,798.8,27.2,1,154.96
59,1407.0,7.68,3,G4,176.8,15.0,1,175.36
60,1348.0,11.02,4,G6,251.3,29.3,1,212.04
61,976.0,5.57,1,G0,595.2,25.4,1,111.14
62,1429.0,4.8,4,G0,490.3,26.4,2,109.6
63,1337.0,7.82,1,G7,325.3,26.7,1,220.64
64,1599.0,8.98,4,G4,172.1,19.4,2,177.96
65,814.0,4.8,5,G4,916.2,28.1,2,169.6
66,1255.0,11.88,1,G7,175.2,20.5,3,228.76
67,1211.0,7.58,1,G7,345.6,24.9,3,220.16
68,1292.0,10.02,2,G4,166.3,16.9,2,180.04
69,807.0,1.14,4,G3,2866.3,20.7,1,147.28
70,930.0,10.66,1,G4,379.1,29.5,3,181.32
71,1403.0,2.76,1,G2,496.8,15.1,2,135.52
72,1503.0,2.25,2,G7,832.5,22.1,1,209.5
73,1455.0,8.07,1,G7,204.0,18.8,1,221.14
74,1252.0,2.08,3,G3,1046.8,21.4,1,149.16
75,1167.0,11.9,3,G7,153.2,16.7,2,228.8
76,1497.0,12.52,4,G4,117.6,17.3,3,185.04
77,889.0,7.21,1,G2,411.4,20.7,3,144.42
78,850.0,7.87,2,G4,352.3,18.5,3,175.74
79,1553.0,2.6,4,G6,533.2,16.9,2,195.2
80,837.0,3.84,1,G2,705.5,17.8,1,137.68
81,864.0,7.86,1,G1,448.3,23.9,2,130.72
