slab_id,width_mm,gauge_mm,hardness,steel_grade,rolling_length_m,weight_t,priority,power_per_ton
0,1373.0,5.22,5,G4,510.1,28.7,3,170.44
1,1198.0,1.84,2,G7,1658.6,28.7,3,208.68
2,942.0,8.12,1,G4,266.5,16.0,3,176.24
3,1203.0,9.89,4,G4,280.5,26.2,1,179.78
4,834.0,5.32,4,G1,732.1,25.5,1,125.64
5,1048.0,3.8,5,G3,550.2,17.2,3,152.6
6,1367.0,8.93,5,G1,184.7,17.7,1,132.86
7,1114.0,7.1,3,G3,399.4,24.8,1,159.2
8,1331.0,8.24,2,G0,299.7,25.8,1,116.48
9,920.0,4.0,4,G5,626.6,18.1,1,183.0
10,1277.0,9.46,3,G3,222.5,21.1,1,163.92
11,1376.0,4.08,3,G5,356.2,15.7,3,183.16
12,1164.0,8.02,2,G2,388.9,28.5,1,146.04
13,939.0,7.19,2,G5,318.9,16.9,3,189.38
14,805.0,10.77,4,G1,380.6,25.9,2,136.54
15,1172.0,10.64,2,G5,198.2,19.4,3,196.28
16,1396.0,8.72,3,G7,292.0,27.9,3,222.44
17,1293.0,12.2,3,G4,205.1,25.4,1,184.4
18,1405.0,6.9,3,G3,327.2,24.9,2,158.8
19,1327.0,7.3,3,G0,327.4,24.9,3,114.6
20,1418.0,11.93,4,G0,162.7,21.6,1,123.86
21,1162.0,8.91,3,G6,297.8,24.2,3,207.82
22,1350.0,12.55,2,G4,212.0,28.2,1,185.1
23,1506.0,9.86,3,G4,130.4,15.2,1,179.72
24,988.0,10.35,5,G2,327.6,26.3,3,150.7
25,1512.0,5.37,5,G7,313.8,20.0,2,215.74
26,811.0,9.95,5,G3,410.4,26.0,1,164.9
27,1365.0,5.77,2,G4,384.9,23.8,2,171.54
28,1555.0,10.85,2,G6,116.3,15.4,1,211.7
29,1031.0,2.12,4,G4,1719.3,29.5,1,164.24
30,1321.0,2.2,3,G5,1087.1,24.8,2,179.4
31,1248.0,2.29,3,G7,1141.1,25.6,3,209.58
32,1500.0,3.55,3,G5,449.7,18.8,2,182.1
33,1576.0,3.12,3,G4,463.7,17.9,2,166.24
34,960.0,5.57,1,G4,540.8,22.7,3,171.14
35,1355.0,7.55,3,G6,297.6,23.9,3,205.1
36,816.0,10.56,4,G6,249.8,16.9,3,211.12
37,1484.0,12.44,2,G2,182.2,26.4,3,154.88
38,845.0,7.8,2,G1,469.7,24.3,3,130.6
39,1378.0,6.6,2,G0,404.8,28.9,3,113.2
40,1418.0,8.05,1,G1,169.6,15.2,1,131.1
41,918.0,10.61,4,G3,236.7,18.1,1,166.22
42,1194.0,4.15,3,G4,439.6,17.1,1,168.3
43,876.0,3.03,4,G1,1089.5,22.7,2,121.06
44,1355.0,6.05,4,G3,351.2,22.6,3,157.1
45,888.0,10.78,1,G7,219.6,16.5,1,226.56
46,1391.0,5.16,5,G5,484.5,27.3,2,185.32
47,954.0,11.58,5,G1,199.5,17.3,1,138.16
48,1524.0,6.4,1,G0,284.7,21.8,1,112.8
49,1199.0,12.21,5,G7,225.4,25.9,1,229.42
50,1224.0,9.45,1,G1,283.0,25.7,1,133.9
51,800.0,9.41,4,G4,468.7,27.7,2,178.82
52,1469.0,3.04,5,G0,701.7,24.6,2,106.08
53,1260.0,9.23,4,G2,282.6,25.8,3,148.46
54,1455.0,1.35,2,G3,1822.4,28.1,3,147.7
55,864.0,9.89,3,G1,295.2,19.8,3,134.78
