slab_id,width_mm,gauge_mm,hardness,steel_grade,rolling_length_m,weight_t,priority,power_per_ton
0,818.0,7.26,4,G2,338.9,15.8,3,144.52
1,999.0,10.83,1,G6,222.5,18.9,3,211.66
2,1543.0,9.65,5,G0,211.3,24.7,1,119.3
3,1104.0,9.6,2,G0,322.1,26.8,3,119.2
4,956.0,10.31,2,G2,294.7,22.8,1,150.62
5,1473.0,2.05,2,G1,755.1,17.9,3,119.1
6,1103.0,5.85,5,G4,422.5,21.4,2,171.7
7,1202.0,11.74,5,G0,183.3,20.3,1,123.48
8,1331.0,12.51,3,G3,127.8,16.7,3,170.02
9,1197.0,4.55,5,G6,390.6,16.7,1,199.1
10,1323.0,8.17,1,G2,213.3,18.1,1,146.34
11,1358.0,2.91,4,G4,809.1,25.1,2,165.82
12,1263.0,12.11,3,G7,222.4,26.7,2,229.22
13,1083.0,5.89,4,G5,343.5,17.2,1,186.78
14,1467.0,11.71,5,G3,125.3,16.9,3,168.42
15,1192.0,11.76,2,G1,193.6,21.3,3,138.52
16,1175.0,11.56,3,G2,238.2,25.4,2,153.12
17,809.0,10.08,5,G6,321.8,20.6,1,210.16
18,810.0,12.37,5,G1,209.8,16.5,1,139.74
19,1523.0,10.47,2,G6,239.7,30.0,2,210.94
20,1150.0,1.9,2,G5,1329.3,22.8,2,178.8
21,1197.0,9.37,5,G3,274.9,24.2,2,163.74
22,817.0,9.69,1,G7,453.8,28.2,3,224.38
23,1303.0,5.51,5,G2,422.3,23.8,3,141.02
24,1043.0,7.96,3,G0,369.8,24.1,1,115.92
