slab_id,width_mm,gauge_mm,hardness,steel_grade,rolling_length_m,weight_t,priority,power_per_ton
0,1164.0,1.92,3,G2,1550.4,27.2,1,133.84
1,947.0,4.64,4,G2,576.9,19.9,2,139.28
2,807.0,11.19,3,G6,410.5,29.1,3,212.38
3,1091.0,4.64,2,G0,697.1,27.7,1,109.28
4,1568.0,11.97,2,G4,167.0,24.6,3,183.94
5,1089.0,10.26,2,G2,242.8,21.3,3,150.52
6,1093.0,11.41,5,G2,205.3,20.1,2,152.82
7,1578.0,9.39,3,G0,195.2,22.7,2,118.78
8,1336.0,4.85,4,G6,397.1,20.2,3,199.7
9,1006.0,2.91,4,G3,765.9,17.6,1,150.82
10,964.0,11.56,2,G5,192.0,16.8,2,198.12
11,1547.0,10.21,3,G0,174.2,21.6,1,120.42
12,1264.0,10.68,1,G3,145.3,15.4,1,166.36
13,949.0,6.97,5,G0,331.3,17.2,3,113.94
14,1369.0,1.51,3,G2,1294.1,21.0,3,133.02
15,1012.0,10.67,1,G3,320.9,27.2,1,166.34
16,1394.0,5.12,4,G3,367.7,20.6,1,155.24
17,1067.0,6.1,3,G1,563.7,28.8,2,127.2
18,1210.0,9.43,1,G5,284.7,25.5,1,193.86
19,1158.0,11.65,3,G5,246.5,26.1,1,198.3
20,1442.0,7.31,3,G1,255.0,21.1,3,129.62
21,926.0,9.25,4,G7,446.2,30.0,3,223.5
22,1491.0,7.37,3,G0,282.9,24.4,2,114.74
23,839.0,6.77,2,G6,565.2,25.2,2,203.54
24,1022.0,6.3,2,G1,439.2,22.2,3,127.6
25,1202.0,11.3,1,G5,216.7,23.1,1,197.6
26,1284.0,4.98,2,G5,408.4,20.5,3,184.96
27,1000.0,1.58,1,G2,1451.3,18.0,3,133.16
28,956.0,5.91,5,G3,365.3,16.2,3,156.82
29,1563.0,12.19,5,G0,171.8,25.7,1,124.38
30,1189.0,2.78,2,G3,1025.1,26.6,2,150.56
31,1245.0,6.7,1,G3,421.5,27.6,1,158.4
32,1388.0,4.56,2,G1,310.0,15.4,1,124.12
33,1496.0,4.68,4,G6,464.0,25.5,3,199.36
