slab_id,width_mm,gauge_mm,hardness,steel_grade,rolling_length_m,weight_t,priority,power_per_ton
0,1182.0,6.48,5,G2,464.0,27.9,2,142.96
1,1494.0,3.18,3,G7,410.2,15.3,3,211.36
2,1093.0,5.75,5,G6,506.7,25.0,1,201.5
3,1294.0,12.36,2,G6,159.3,20.0,3,214.72
4,853.0,7.15,3,G7,595.3,28.5,1,219.3
5,971.0,1.37,3,G4,2394.0,25.0,1,162.74
6,1151.0,6.52,1,G1,351.4,20.7,2,128.04
7,1190.0,6.23,2,G4,457.1,26.6,3,172.46
8,860.0,3.29,3,G2,693.4,15.4,1,136.58
9,1176.0,7.2,5,G3,415.2,27.6,3,159.4
10,1227.0,3.59,4,G2,665.1,23.0,3,137.18
11,886.0,4.51,5,G0,529.2,16.6,2,109.02
12,1071.0,6.69,2,G0,380.5,21.4,3,113.38
13,1358.0,1.24,5,G4,1369.3,18.1,3,162.48
14,1330.0,2.66,1,G7,1076.6,29.9,1,210.32
15,1098.0,2.44,3,G5,808.3,17.0,3,179.88
16,1255.0,8.46,3,G4,300.0,25.0,2,176.92
17,1555.0,9.73,4,G2,182.7,21.7,3,149.46
18,1163.0,4.94,2,G5,388.0,17.5,1,184.88
19,806.0,4.53,2,G3,697.8,20.0,1,154.06
20,823.0,4.86,2,G1,745.3,23.4,2,124.72
21,984.0,10.94,2,G3,217.7,18.4,1,166.88
22,1067.0,12.33,3,G1,154.0,15.9,1,139.66
23,861.0,10.69,3,G6,257.4,18.6,3,211.38
24,1280.0,8.55,2,G4,288.7,24.8,2,177.1
25,804.0,3.18,5,G4,921.8,18.5,2,166.36
26,975.0,4.37,5,G0,496.3,16.6,3,108.74
27,1498.0,10.07,2,G5,199.3,23.6,1,195.14
28,918.0,3.42,2,G1,673.5,16.6,2,121.84
29,1318.0,6.92,3,G6,210.9,15.1,1,203.84
30,1047.0,11.58,4,G2,244.8,23.3,1,153.16
31,1174.0,9.77,5,G0,328.7,29.6,1,119.54
32,1024.0,4.45,5,G6,545.1,19.5,2,198.9
33,973.0,1.38,3,G4,2466.7,26.0,2,162.76
34,878.0,4.38,4,G2,980.5,29.6,1,138.76
35,940.0,11.13,4,G3,259.4,21.3,1,167.26
36,1052.0,4.6,5,G4,505.4,19.2,2,169.2
37,1228.0,10.66,5,G2,220.9,22.7,1,151.32
38,887.0,11.71,4,G7,217.1,17.7,3,228.42
39,875.0,12.11,3,G4,293.3,24.4,1,184.22
40,1480.0,11.36,4,G6,144.7,19.1,1,212.72
41,1278.0,1.67,4,G7,1534.0,25.7,2,208.34
42,1236.0,4.54,4,G4,388.2,17.1,1,169.08
43,1112.0,3.83,5,G5,475.6,15.9,1,182.66
44,1569.0,9.13,3,G5,140.5,15.8,2,193.26
45,1520.0,12.44,2,G6,107.8,16.0,1,214.88
46,1091.0,7.55,5,G3,321.7,20.8,3,160.1
47,1125.0,8.84,5,G4,254.9,19.9,1,177.68
48,893.0,6.58,4,G1,455.3,21.0,1,128.16
49,1520.0,4.34,4,G3,461.5,23.9,1,153.68
50,1354.0,2.22,1,G0,656.9,15.5,1,104.44
51,1558.0,3.82,4,G2,592.9,27.7,1,137.64
52,1008.0,5.11,1,G0,398.2,16.1,3,110.22
53,1396.0,6.85,3,G0,221.1,16.6,2,113.7
54,1425.0,11.34,3,G4,217.6,27.6,1,182.68
55,806.0,5.98,3,G7,473.1,17.9,3,216.96
56,800.0,3.2,4,G2,801.2,16.1,2,136.4
57,924.0,1.36,2,G1,2159.2,21.3,2,117.72
58,1499.0,11.85,2,G0,197.2,27.5,3,123.7
59,1208.0,10.7,3,G0,267.1,27.1,2,121.4
60,843.0,4.45,5,G7,614.6,18.1,1,213.9
61,1165.0,1.23,3,G7,1449.1,16.3,1,207.46
62,1084.0,1.77,1,G4,1547.0,23.3,3,163.54
63,1390.0,5.92,1,G0,404.0,26.1,3,111.84
64,1451.0,4.58,2,G0,400.6,20.9,1,109.16
65,1157.0,12.6,1,G0,208.8,23.9,2,125.2
66,1030.0,3.3,4,G4,667.1,17.8,3,166.6
67,1102.0,8.67,3,G7,234.7,17.6,2,222.34
68,888.0,5.62,3,G2,431.4,16.9,3,141.24
69,1127.0,10.12,3,G1,256.9,23.0,1,135.24
70,1304.0,6.97,4,G0,420.5,30.0,2,113.94
71,1248.0,10.27,5,G1,160.0,16.1,2,135.54
72,1124.0,2.15,5,G4,912.0,17.3,2,164.3
73,1252.0,3.5,1,G7,546.5,18.8,3,212.0
74,1033.0,10.99,5,G5,317.6,28.3,3,196.98
