slab_id,width_mm,gauge_mm,hardness,steel_grade,rolling_length_m,weight_t,priority,power_per_ton
0,1299.0,2.32,4,G6,1044.1,24.7,3,194.64
1,1321.0,6.67,2,G2,325.3,22.5,1,143.34
2,897.0,10.06,4,G0,410.8,29.1,3,120.12
3,1322.0,9.09,3,G1,190.8,18.0,1,133.18
4,1098.0,5.49,5,G0,361.4,17.1,3,110.98
5,816.0,4.18,4,G3,649.9,17.4,3,153.36
6,1235.0,9.16,2,G2,251.1,22.3,1,148.32
7,1139.0,7.52,2,G0,301.9,20.3,2,115.04
8,1131.0,8.84,3,G3,361.9,28.4,2,162.68
9,1057.0,10.78,1,G0,310.8,27.8,1,121.56
10,1323.0,6.43,4,G6,302.5,20.2,1,202.86
11,1266.0,9.5,4,G4,234.1,22.1,3,179.0
12,1551.0,3.53,4,G5,453.7,19.5,2,182.06
13,1299.0,12.2,2,G5,122.2,15.2,2,199.4
14,1554.0,4.28,5,G1,440.5,23.0,3,123.56
15,959.0,10.77,5,G6,307.1,24.9,1,211.54
16,1452.0,3.28,4,G7,409.2,15.3,3,211.56
17,1125.0,10.21,4,G7,321.6,29.0,3,225.42
18,1409.0,2.35,4,G4,915.6,23.8,3,164.7
19,1432.0,12.4,4,G0,208.8,29.1,2,124.8
20,875.0,5.3,4,G7,464.2,16.9,1,215.6
21,1455.0,11.59,3,G0,144.3,19.1,2,123.18
22,1403.0,2.93,4,G1,771.6,24.9,1,120.86
23,1058.0,4.01,3,G7,750.7,25.0,3,213.02
24,1081.0,8.89,1,G5,210.8,15.9,2,192.78
25,1211.0,10.19,5,G5,303.5,29.4,2,195.38
26,966.0,9.72,2,G7,341.9,25.2,1,224.44
27,934.0,3.06,1,G5,1167.8,26.2,1,181.12
28,1503.0,6.56,3,G0,197.7,15.3,1,113.12
29,1510.0,8.0,1,G1,258.4,24.5,1,131.0
30,1483.0,1.85,3,G7,1216.5,26.2,3,208.7
31,1599.0,6.1,5,G4,228.6,17.5,1,172.2
32,807.0,9.47,4,G2,480.1,28.8,1,148.94
33,861.0,4.63,4,G3,524.1,16.4,2,154.26
34,1058.0,3.88,5,G0,903.0,29.1,3,107.76
