slab_id,width_mm,gauge_mm,hardness,steel_grade,rolling_length_m,weight_t,priority,power_per_ton
0,1266.0,6.91,4,G4,307.3,21.1,1,173.82
1,1029.0,7.61,1,G0,335.1,20.6,1,115.22
2,1345.0,12.6,1,G2,134.6,17.9,2,155.2
3,1168.0,3.18,1,G6,847.1,24.7,3,196.36
4,1001.0,1.73,4,G6,1552.1,21.1,2,193.46
5,959.0,9.36,4,G7,306.5,21.6,2,223.72
6,1506.0,8.89,2,G5,173.2,18.2,1,192.78
7,1222.0,1.59,5,G1,1868.6,28.5,1,118.18
8,1514.0,4.94,1,G4,369.6,21.7,3,169.88
9,1044.0,6.97,5,G0,390.4,22.3,2,113.94
10,1354.0,8.95,2,G6,315.4,30.0,3,207.9
11,1098.0,5.35,2,G0,542.1,25.0,3,110.7
12,979.0,5.6,5,G3,553.0,23.8,2,156.2
13,1019.0,4.31,2,G1,606.2,20.9,3,123.62
14,1579.0,1.84,1,G2,1214.5,27.7,1,133.68
15,1139.0,10.59,4,G2,177.4,16.8,3,151.18
16,979.0,8.28,4,G1,275.0,17.5,2,131.56
17,1067.0,2.12,2,G1,1452.9,25.8,1,119.24
18,1499.0,7.14,1,G3,195.2,16.4,3,159.28
19,1131.0,7.77,4,G7,384.1,26.5,1,220.54
20,986.0,7.83,1,G4,448.8,27.2,3,175.66
21,1089.0,2.06,1,G1,1425.3,25.1,3,119.12
22,1357.0,11.85,5,G1,121.2,15.3,3,138.7
23,1568.0,10.68,3,G0,173.4,22.8,2,121.36
24,1012.0,7.65,3,G0,404.8,24.6,1,115.3
25,1289.0,1.52,2,G2,1801.0,27.7,1,133.04
26,888.0,11.92,4,G0,346.6,28.8,3,123.84
27,1181.0,1.02,2,G4,2992.7,28.3,2,162.04
28,960.0,10.29,5,G6,215.4,16.7,3,210.58
29,1264.0,3.38,1,G7,581.4,19.5,2,211.76
30,1078.0,7.1,2,G0,384.5,23.1,3,114.2
31,1496.0,11.87,2,G7,180.1,25.1,1,228.74
32,843.0,5.41,1,G2,441.3,15.8,2,140.82
33,1325.0,4.15,4,G1,537.5,23.2,2,123.3
34,1025.0,4.14,4,G2,687.5,22.9,1,138.28
35,1399.0,9.44,4,G2,211.2,21.9,3,148.88
36,1590.0,1.7,5,G6,725.8,15.4,1,193.4
37,934.0,5.79,5,G7,457.0,19.4,2,216.58
38,1077.0,8.53,3,G3,300.9,21.7,1,162.06
39,1465.0,10.4,1,G7,191.5,22.9,3,225.8
40,828.0,6.33,1,G1,631.9,26.0,3,127.66
41,941.0,6.66,1,G6,510.2,25.1,2,203.32
42,1221.0,3.33,2,G3,864.7,27.6,3,151.66
43,1469.0,9.87,2,G7,195.9,22.3,3,224.74
44,1111.0,3.02,3,G5,1009.9,26.6,1,181.04
45,1379.0,3.57,1,G0,486.5,18.8,3,107.14
46,1218.0,6.91,5,G6,440.5,29.1,2,203.82
47,1274.0,9.25,3,G2,164.3,15.2,2,148.5
48,995.0,4.61,4,G3,502.7,18.1,3,154.22
49,1592.0,2.05,2,G5,815.8,20.9,2,179.1
50,1573.0,10.69,3,G5,199.2,26.3,3,196.38
51,1381.0,9.16,2,G5,242.7,24.1,3,193.32
52,1439.0,11.39,1,G4,170.2,21.9,3,182.78
53,1109.0,6.34,2,G4,454.8,25.1,3,172.68
54,1112.0,12.34,5,G1,151.3,16.3,2,139.68
55,947.0,10.28,5,G3,391.3,29.9,1,165.56
56,1029.0,7.68,3,G7,307.9,19.1,2,220.36
57,1416.0,10.07,5,G1,226.9,25.4,2,135.14
58,818.0,3.49,2,G1,1026.3,23.0,3,121.98
59,1293.0,3.06,2,G7,737.3,22.9,1,211.12
60,1218.0,6.36,5,G1,273.0,16.6,2,127.72
61,1363.0,1.71,3,G0,1098.6,20.1,2,103.42
62,1364.0,5.71,5,G3,443.3,27.1,2,156.42
63,1014.0,5.31,5,G6,627.0,26.5,3,200.62
64,1512.0,9.54,4,G4,222.6,25.2,1,179.08
65,975.0,6.42,2,G2,405.0,19.9,1,142.84
66,1160.0,3.5,3,G7,894.2,28.5,2,212.0
67,1239.0,8.55,5,G0,301.8,25.1,2,117.1
68,824.0,3.59,2,G2,1261.8,29.3,2,137.18
69,805.0,6.59,5,G2,545.1,22.7,2,143.18
70,1570.0,9.67,2,G0,181.2,21.6,3,119.34
71,842.0,7.38,5,G3,508.4,24.8,2,159.76
72,1448.0,10.28,4,G3,239.6,28.0,2,165.56
73,1309.0,4.67,1,G2,364.7,17.5,3,139.34
74,1429.0,5.68,1,G3,320.2,20.4,3,156.36
