slab_id,width_mm,gauge_mm,hardness,steel_grade,rolling_length_m,weight_t,priority,power_per_ton
0,1297.0,7.13,4,G4,297.5,21.6,1,174.26
1,964.0,5.23,1,G5,608.9,24.1,1,185.46
2,1107.0,2.87,2,G0,801.9,20.0,3,105.74
3,1098.0,7.52,4,G7,371.8,24.1,1,220.04
4,1026.0,3.12,2,G3,708.4,17.8,3,151.24
5,1581.0,8.08,2,G2,269.2,27.0,1,146.16
6,1523.0,3.12,4,G6,656.8,24.5,3,196.24
7,1537.0,9.14,1,G7,227.6,25.1,1,223.28
8,1359.0,3.51,4,G5,528.8,19.8,3,182.02
9,1050.0,1.12,4,G0,2199.0,20.3,2,102.24
10,1542.0,3.3,2,G3,468.1,18.7,1,151.6
11,1162.0,5.47,5,G2,543.1,27.1,3,140.94
12,1243.0,6.77,1,G1,263.4,17.4,3,128.54
13,1473.0,2.27,2,G0,685.8,18.0,1,104.54
14,1489.0,4.24,4,G3,375.3,18.6,3,153.48
15,1319.0,11.57,1,G2,205.3,24.6,3,153.14
16,815.0,1.45,4,G4,2932.1,27.2,3,162.9
17,1011.0,2.97,4,G7,1260.0,29.7,1,210.94
18,1378.0,6.44,2,G3,376.1,26.2,3,157.88
19,875.0,8.48,1,G1,480.7,28.0,1,131.96
20,1253.0,8.44,4,G3,213.2,17.7,3,161.88
21,1394.0,8.2,1,G5,314.3,28.2,2,191.4
22,1107.0,6.62,3,G4,375.5,21.6,2,173.24
23,920.0,12.39,2,G7,175.5,15.7,2,229.78
24,1227.0,7.03,2,G6,230.4,15.6,3,204.06
25,1151.0,1.05,1,G6,2814.3,26.7,2,192.1
26,1529.0,3.4,4,G4,573.4,23.4,1,166.8
27,1460.0,5.99,5,G2,259.3,17.8,2,141.98
28,949.0,9.42,5,G6,367.6,25.8,3,208.84
29,1288.0,2.8,1,G7,791.2,22.4,3,210.6
30,1071.0,7.58,5,G7,287.2,18.3,2,220.16
31,1140.0,5.2,3,G5,487.8,22.7,3,185.4
32,957.0,1.47,2,G7,2598.9,28.7,3,207.94
33,1543.0,3.2,2,G7,714.7,27.7,3,211.4
34,1541.0,11.52,4,G4,212.4,29.6,1,183.04
35,1029.0,10.51,5,G4,338.1,28.7,1,181.02
36,1168.0,8.77,5,G3,227.6,18.3,1,162.54
37,1446.0,3.08,4,G1,780.9,27.3,1,121.16
38,988.0,12.42,1,G2,206.6,19.9,2,154.84
39,803.0,6.63,3,G6,583.8,24.4,3,203.26
40,1342.0,4.15,5,G3,551.2,24.1,1,153.3
41,1223.0,12.39,5,G6,174.0,20.7,1,214.78
42,1114.0,10.35,5,G6,215.4,19.5,1,210.7
43,1046.0,2.48,5,G5,1129.5,23.0,2,179.96
44,1455.0,8.04,5,G4,218.9,20.1,2,176.08
45,1458.0,9.66,4,G2,258.7,28.6,1,149.32
46,932.0,11.93,1,G0,192.5,16.8,2,123.86
47,1114.0,5.79,1,G5,497.7,25.2,1,186.58
48,1032.0,10.42,2,G7,349.5,29.5,3,225.84
49,1151.0,9.05,1,G1,229.9,18.8,1,133.1
50,989.0,2.77,5,G2,1246.2,26.8,2,135.54
51,1260.0,1.8,2,G3,1016.6,18.1,3,148.6
52,1463.0,7.86,2,G5,223.8,20.2,2,190.72
53,1163.0,2.59,1,G6,1099.6,26.0,3,195.18
54,1289.0,11.74,4,G3,162.5,19.3,2,168.48
55,1319.0,12.29,3,G3,200.4,25.5,1,169.58
56,1571.0,1.54,5,G1,905.7,17.2,3,118.08
57,876.0,3.83,5,G4,880.9,23.2,2,167.66
58,1159.0,2.88,2,G3,809.1,21.2,1,150.76
59,1270.0,11.28,5,G7,251.7,28.3,3,227.56
60,1208.0,1.29,1,G7,2444.2,29.9,1,207.58
61,1249.0,3.37,4,G0,802.0,26.5,2,106.74
62,1496.0,6.79,1,G4,309.8,24.7,3,173.58
63,1127.0,9.13,3,G3,352.8,28.5,2,163.26
64,943.0,1.8,5,G4,1260.8,16.8,2,163.6
65,1402.0,2.02,3,G3,1295.5,28.8,1,149.04
66,1413.0,12.43,2,G3,183.5,25.3,3,169.86
67,1146.0,4.37,2,G7,473.1,18.6,1,213.74
68,919.0,8.37,4,G2,385.9,23.3,2,146.74
69,1311.0,12.25,2,G6,205.4,25.9,3,214.5
70,1212.0,2.77,1,G6,1130.7,29.8,3,195.54
71,1226.0,4.05,4,G0,759.4,29.6,1,108.1
72,945.0,11.76,5,G5,295.7,25.8,3,198.52
73,1453.0,4.28,3,G7,321.6,15.7,3,213.56
74,1345.0,9.17,1,G4,175.6,17.0,1,178.34
75,1193.0,5.0,5,G3,615.1,28.8,2,155.0
76,1260.0,9.09,3,G3,270.3,24.3,2,163.18
77,1325.0,3.55,2,G4,536.2,19.8,3,167.1
78,1535.0,8.38,2,G2,198.1,20.0,2,146.76
79,1586.0,4.19,4,G0,513.7,26.8,1,108.38
80,946.0,6.53,1,G7,410.4,19.9,3,218.06
81,1120.0,7.11,3,G3,463.9,29.0,1,159.22
82,844.0,8.72,5,G5,463.9,26.8,2,192.44
83,962.0,12.18,3,G6,202.2,18.6,1,214.36
84,858.0,10.73,2,G6,404.0,29.2,2,211.46
85,1251.0,2.45,3,G1,877.0,21.1,3,119.9
86,1448.0,5.5,2,G3,249.5,15.6,2,156.0
87,1563.0,9.3,1,G7,143.7,16.4,1,223.6
88,1045.0,8.8,5,G7,216.1,15.6,3,222.6
89,1457.0,4.16,3,G1,596.9,28.4,3,123.32
90,915.0,11.8,5,G7,252.5,21.4,2,228.6
91,1490.0,11.18,1,G6,191.2,25.0,2,212.36
92,1366.0,8.32,4,G7,323.9,28.9,3,221.64
93,905.0,3.72,4,G5,915.7,24.2,2,182.44
94,1571.0,11.42,3,G3,200.9,28.3,2,167.84
95,974.0,3.77,5,G6,707.7,20.4,2,197.54
96,991.0,1.84,4,G4,1446.1,20.7,1,163.68
97,829.0,2.84,5,G0,1217.4,22.5,2,105.68
