slab_id,width_mm,gauge_mm,hardness,steel_grade,rolling_length_m,weight_t,priority,power_per_ton
0,1411.0,8.2,5,G3,181.7,16.5,1,161.4
1,1164.0,9.9,4,G6,310.6,28.1,3,209.8
2,1497.0,7.05,3,G0,249.9,20.7,3,114.1
3,859.0,5.42,3,G3,503.4,18.4,2,155.84
4,1449.0,12.44,1,G0,173.1,24.5,1,124.88
5,1234.0,3.92,3,G5,431.9,16.4,3,182.84
6,983.0,1.63,1,G1,1232.3,15.5,2,118.26
7,1519.0,2.91,2,G0,832.9,28.9,2,105.82
8,1337.0,4.65,4,G2,424.1,20.7,1,139.3
9,1108.0,12.05,5,G0,157.4,16.5,3,124.1
10,871.0,8.51,2,G6,458.9,26.7,2,207.02
11,869.0,12.3,4,G6,319.4,26.8,2,214.6
12,1458.0,7.01,3,G4,300.4,24.1,3,174.02
13,998.0,12.57,2,G4,241.7,23.8,3,185.14
14,985.0,9.55,2,G5,339.9,25.1,2,194.1
15,1455.0,6.6,5,G2,262.7,19.8,1,143.2
16,830.0,5.86,3,G1,615.5,23.5,3,126.72
17,1264.0,2.27,1,G2,745.9,16.8,3,134.54
18,1035.0,7.35,3,G5,443.8,26.5,2,189.7
19,933.0,8.14,1,G3,499.9,29.8,3,161.28
20,886.0,3.21,1,G1,833.1,18.6,2,121.42
21,829.0,12.57,4,G0,311.7,25.5,3,125.14
22,1595.0,9.57,1,G0,136.0,16.3,2,119.14
23,1166.0,8.39,1,G5,302.1,23.2,1,191.78
24,1246.0,4.56,4,G7,410.3,18.3,3,214.12
