slab_id,width_mm,gauge_mm,hardness,steel_grade,rolling_length_m,weight_t,priority,power_per_ton
0,1585.0,4.74,1,G7,306.9,18.1,2,214.48
1,873.0,2.2,4,G1,1731.1,26.1,3,119.4
2,1058.0,7.79,5,G5,295.2,19.1,3,190.58
3,1211.0,7.62,4,G6,343.7,24.9,3,205.24
4,1337.0,4.6,2,G0,399.8,19.3,2,109.2
5,1166.0,3.29,2,G5,544.6,16.4,3,181.58
6,1352.0,4.07,4,G0,504.7,21.8,3,108.14
7,993.0,9.0,1,G2,269.4,18.9,2,148.0
8,1136.0,7.25,4,G7,329.5,21.3,3,219.5
9,855.0,9.69,2,G5,341.3,22.2,3,194.38
10,1527.0,5.76,4,G0,220.1,15.2,3,111.52
11,1419.0,11.7,2,G7,208.7,27.2,3,228.4
12,1159.0,7.51,2,G3,361.5,24.7,1,160.02
13,1464.0,10.92,3,G7,215.1,27.0,3,226.84
14,1412.0,9.88,5,G7,266.6,29.2,3,224.76
15,1015.0,12.48,3,G5,234.3,23.3,2,199.96
16,1143.0,2.28,4,G7,977.6,20.0,3,209.56
17,960.0,9.04,2,G2,364.0,24.8,2,148.08
18,830.0,2.65,4,G7,973.0,16.8,1,210.3
19,1125.0,3.72,4,G7,462.7,15.2,3,212.44
20,1003.0,11.85,2,G6,274.4,25.6,1,213.7
21,909.0,6.57,5,G2,477.8,22.4,2,143.14
22,1251.0,2.18,2,G1,994.9,21.3,3,119.36
23,816.0,2.02,5,G6,2187.1,28.3,1,194.04
24,1468.0,10.28,4,G2,180.6,21.4,2,150.56
25,1250.0,11.5,1,G5,146.2,16.5,2,198.0
26,1339.0,4.2,4,G4,441.7,19.5,3,168.4
27,1106.0,1.19,2,G0,1722.9,17.8,1,102.38
28,1198.0,3.66,4,G1,592.7,20.4,1,122.32
29,1300.0,12.3,3,G5,182.4,22.9,2,199.6
30,833.0,5.01,2,G4,796.7,26.1,1,170.02
31,1434.0,8.82,4,G5,241.7,24.0,1,192.64
32,1450.0,8.68,2,G1,161.9,16.0,1,132.36
33,1506.0,9.75,3,G3,221.2,25.5,3,164.5
34,1463.0,1.73,1,G6,1192.9,23.7,1,193.46
35,1125.0,9.23,4,G5,246.6,20.1,2,193.46
36,838.0,8.25,1,G1,425.6,23.1,3,131.5
37,1273.0,7.9,3,G7,288.8,22.8,2,220.8
38,830.0,9.98,2,G7,396.8,25.8,1,224.96
39,800.0,2.58,5,G5,938.1,15.2,3,180.16
40,890.0,6.91,1,G5,499.2,24.1,1,188.82
41,1230.0,8.61,2,G3,264.6,22.0,2,162.22
42,1149.0,3.05,2,G1,712.5,19.6,1,121.1
43,1340.0,8.48,3,G5,220.8,19.7,2,191.96
44,1445.0,5.87,4,G7,396.5,26.4,1,216.74
45,1557.0,8.01,5,G1,214.5,21.0,2,131.02
46,1203.0,8.09,1,G0,236.9,18.1,2,116.18
47,1452.0,11.52,2,G0,154.6,20.3,1,123.04
48,1319.0,10.19,2,G7,208.5,22.0,3,225.38
49,1477.0,5.53,4,G4,442.9,28.4,3,171.06
50,1445.0,5.91,1,G4,441.5,29.6,3,171.82
51,970.0,1.24,2,G5,1789.9,16.9,2,177.48
52,1450.0,8.65,4,G1,155.4,15.3,3,132.3
53,885.0,2.17,2,G4,1824.1,27.5,2,164.34
54,947.0,3.53,3,G3,994.6,26.1,2,152.06
55,1582.0,12.35,3,G4,174.7,26.8,3,184.7
56,1442.0,3.29,3,G0,786.8,29.3,1,106.58
57,1411.0,8.0,2,G2,308.1,27.3,3,146.0
58,982.0,8.67,1,G5,426.4,28.5,3,192.34
59,1450.0,3.51,1,G2,710.8,28.4,1,137.02
60,1212.0,1.35,3,G7,1712.8,22.0,2,207.7
61,1413.0,9.62,4,G2,202.4,21.6,1,149.24
62,1219.0,3.99,5,G0,783.1,29.9,3,107.98
63,1451.0,1.38,1,G2,1596.8,25.1,3,132.76
64,1103.0,3.65,1,G3,753.1,23.8,1,152.3
65,1015.0,7.24,2,G0,350.2,20.2,2,114.48
66,1495.0,12.37,3,G5,188.7,27.4,1,199.74
67,1583.0,11.47,1,G5,198.6,28.3,2,197.94
68,902.0,6.71,3,G1,355.7,16.9,2,128.42
69,1320.0,10.98,2,G0,262.8,29.9,3,121.96
70,1281.0,7.36,1,G5,235.1,17.4,1,189.72
71,966.0,12.38,2,G1,256.7,24.1,2,139.76
