slab_id,width_mm,gauge_mm,hardness,steel_grade,rolling_length_m,weight_t,priority,power_per_ton
0,1281.0,12.0,5,G7,223.8,27.0,2,229.0
1,1474.0,8.74,3,G6,160.2,16.2,2,207.48
2,1542.0,3.3,2,G3,468.1,18.7,1,151.6
3,1331.0,8.84,3,G2,187.3,17.3,1,147.68
4,997.0,11.14,4,G3,216.8,18.9,1,167.28
5,828.0,9.03,1,G7,506.0,29.7,3,223.06
6,1115.0,4.95,3,G1,572.4,24.8,1,124.9
7,1457.0,12.48,5,G1,107.9,15.4,2,139.96
8,1114.0,10.35,5,G6,215.4,19.5,1,210.7
9,942.0,8.15,4,G3,481.2,29.0,2,161.3
10,905.0,3.72,4,G5,915.7,24.2,2,182.44
11,1584.0,12.47,3,G3,180.6,28.0,1,169.94
12,964.0,5.23,1,G5,608.9,24.1,1,185.46
13,1036.0,11.84,5,G7,278.3,26.8,2,228.68
14,866.0,5.47,2,G1,572.8,21.3,3,125.94
15,1504.0,12.65,5,G6,122.5,18.3,2,215.3
16,874.0,2.39,5,G1,1463.6,24.0,2,119.78
17,1442.0,2.09,4,G1,727.0,17.2,2,119.18
18,971.0,7.25,2,G1,439.7,24.3,3,129.5
19,974.0,3.77,5,G6,707.7,20.4,2,197.54
20,883.0,3.17,2,G6,837.4,18.4,2,196.34
21,1238.0,11.93,1,G5,215.6,25.0,3,198.86
22,1466.0,11.8,1,G0,136.2,18.5,1,123.6
23,1589.0,5.6,3,G6,317.8,22.2,1,201.2
24,1508.0,10.23,1,G4,213.0,25.8,1,180.46
