slab_id,width_mm,gauge_mm,hardness,steel_grade,rolling_length_m,weight_t,priority,power_per_ton
0,1599.0,1.04,4,G1,2152.6,28.1,2,117.08
1,1596.0,10.14,3,G4,148.8,18.9,3,180.28
2,1357.0,3.28,5,G2,503.7,17.6,1,136.56
3,1592.0,10.86,1,G6,197.5,26.8,3,211.72
4,1162.0,1.73,3,G2,1425.8,22.5,3,133.46
5,1467.0,5.02,1,G2,505.1,29.2,1,140.04
6,1126.0,11.19,1,G0,155.7,15.4,1,122.38
7,990.0,5.9,4,G5,444.9,20.4,1,186.8
8,1579.0,5.18,5,G3,252.3,16.2,2,155.36
9,1295.0,4.29,5,G2,607.6,26.5,2,138.58
10,829.0,2.11,2,G5,1718.7,23.6,3,179.22
11,1044.0,1.17,2,G3,2503.0,24.0,2,147.34
12,1131.0,9.81,4,G6,243.4,21.2,1,209.62
13,1255.0,9.17,3,G4,218.1,19.7,1,178.34
14,1528.0,9.87,2,G3,217.1,25.7,1,164.74
15,953.0,10.15,2,G4,320.0,24.3,3,180.3
16,855.0,12.24,1,G4,193.5,15.9,2,184.48
17,910.0,12.35,2,G6,185.9,16.4,1,214.7
18,1291.0,1.54,1,G5,1838.9,28.7,3,178.08
19,837.0,7.5,1,G4,446.4,22.0,3,175.0
20,1150.0,2.41,1,G3,1075.6,23.4,3,149.82
21,1344.0,2.0,1,G3,962.0,20.3,2,149.0
22,1127.0,10.3,4,G4,307.3,28.0,2,180.6
23,1217.0,11.07,5,G5,231.7,24.5,3,197.14
24,1350.0,11.32,5,G3,132.5,15.9,1,167.64
