slab_id,width_mm,gauge_mm,hardness,steel_grade,rolling_length_m,weight_t,priority,power_per_ton
0,972.0,9.5,5,G6,262.1,19.0,1,209.0
1,1005.0,1.01,4,G0,2296.6,18.3,3,102.02
2,1047.0,9.35,1,G5,247.2,19.0,3,193.7
3,1283.0,10.26,5,G4,208.1,21.5,2,180.52
4,1333.0,2.6,3,G7,1051.2,28.6,3,210.2
5,1527.0,5.82,1,G3,378.4,26.4,1,156.64
6,1027.0,9.53,5,G4,298.1,22.9,2,179.06
7,896.0,10.75,1,G2,267.2,20.2,2,151.5
8,1124.0,11.59,5,G3,180.9,18.5,3,168.18
9,1191.0,8.63,5,G7,272.7,22.0,2,222.26
10,874.0,8.16,2,G6,396.5,22.2,1,206.32
11,1416.0,4.38,3,G1,478.6,23.3,3,123.76
12,973.0,7.65,1,G7,323.5,18.9,2,220.3
13,1069.0,7.5,4,G4,317.8,20.0,2,175.0
14,1595.0,11.93,3,G5,102.4,15.3,1,198.86
15,1489.0,3.94,4,G4,425.6,19.6,1,167.88
16,1427.0,2.72,3,G7,731.9,22.3,1,210.44
17,1288.0,9.28,2,G3,311.2,29.2,3,163.56
18,1046.0,4.99,5,G0,727.3,29.8,3,109.98
19,1041.0,7.02,4,G5,338.2,19.4,3,189.04
20,1383.0,8.13,3,G6,329.7,29.1,3,206.26
21,1105.0,10.2,5,G0,212.5,18.8,1,120.4
22,1205.0,10.17,2,G2,191.3,18.4,1,150.34
23,1001.0,3.21,1,G4,1018.9,25.7,1,166.42
24,1359.0,3.58,2,G3,599.6,22.9,3,152.16
25,1135.0,7.86,4,G5,232.8,16.3,1,190.72
26,1014.0,5.05,4,G3,460.2,18.5,1,155.1
27,950.0,4.39,5,G5,913.3,29.9,3,183.78
28,805.0,1.41,3,G4,2132.4,19.0,2,162.82
29,1445.0,9.58,5,G4,231.9,25.2,1,179.16
30,1055.0,2.9,2,G1,916.0,22.0,3,120.8
31,1354.0,12.22,5,G7,130.9,17.0,3,229.44
32,1058.0,1.49,5,G2,1406.1,17.4,2,132.98
33,1513.0,6.19,4,G2,376.8,27.7,3,142.38
