slab_id,width_mm,gauge_mm,hardness,steel_grade,rolling_length_m,weight_t,priority,power_per_ton
0,1001.0,5.65,4,G7,437.0,19.4,3,216.3
1,890.0,10.28,3,G4,359.2,25.8,2,180.56
2,986.0,2.86,1,G6,975.8,21.6,3,195.72
3,1530.0,6.23,5,G1,280.7,21.0,1,127.46
4,1198.0,3.77,5,G3,583.9,20.7,1,152.54
5,928.0,10.69,1,G4,367.3,28.6,2,181.38
6,1493.0,5.92,3,G4,299.8,20.8,2,171.84
7,988.0,10.04,5,G4,337.8,26.3,1,180.08
8,1240.0,8.63,2,G3,183.3,15.4,1,162.26
9,1371.0,6.0,4,G3,354.6,22.9,3,157.0
10,1584.0,8.81,3,G4,178.9,19.6,3,177.62
11,1072.0,9.4,2,G0,341.3,27.0,3,118.8
12,1291.0,10.38,2,G0,221.5,23.3,2,120.76
13,1167.0,4.97,2,G0,566.7,25.8,2,109.94
14,1354.0,5.08,2,G4,422.3,22.8,2,170.16
15,1497.0,12.32,5,G3,166.5,24.1,3,169.64
16,1089.0,5.83,1,G3,377.2,18.8,1,156.66
17,858.0,6.34,5,G6,414.5,17.7,2,202.68
18,1483.0,5.43,5,G0,297.4,18.8,3,110.86
19,1474.0,1.82,4,G6,1334.3,28.1,3,193.64
20,910.0,1.8,5,G3,1221.0,15.7,3,148.6
21,843.0,6.0,1,G5,599.4,23.8,2,187.0
22,909.0,2.77,2,G7,774.1,15.3,1,210.54
23,929.0,10.84,4,G4,325.1,25.7,3,181.68
24,1418.0,2.97,2,G4,868.1,28.7,2,165.94
25,1244.0,8.11,5,G2,359.9,28.5,2,146.22
26,1454.0,6.07,2,G3,428.7,29.7,1,157.14
27,1207.0,5.29,1,G2,305.3,15.3,1,140.58
28,1487.0,4.79,3,G6,311.2,17.4,2,199.58
29,964.0,8.64,2,G5,327.3,21.4,2,192.28
30,1439.0,6.01,2,G3,303.4,20.6,3,157.02
31,1310.0,1.6,3,G5,1689.6,27.8,1,178.2
32,835.0,1.74,5,G3,2577.8,29.4,1,148.48
33,806.0,9.64,3,G5,462.3,28.2,2,194.28
34,1535.0,7.66,5,G5,163.6,15.1,3,190.32
35,991.0,6.6,3,G6,338.9,17.4,2,203.2
36,1244.0,2.24,4,G2,1225.2,26.8,1,134.48
37,1387.0,12.33,4,G5,175.0,23.5,3,199.66
38,1547.0,12.32,3,G5,180.5,27.0,1,199.64
39,1254.0,12.52,4,G6,183.4,22.6,1,215.04
40,919.0,5.83,4,G7,475.5,20.0,3,216.66
41,1278.0,1.25,2,G3,1778.3,22.3,2,147.5
42,1452.0,10.33,4,G3,204.7,24.1,1,165.66
43,1474.0,8.93,4,G5,181.0,18.7,2,192.86
44,1379.0,5.65,2,G7,482.3,29.5,2,216.3
45,1391.0,11.7,5,G5,163.6,20.9,1,198.4
46,1154.0,10.46,2,G0,190.0,18.0,1,120.92
47,1019.0,7.85,1,G0,366.3,23.0,2,115.7
48,947.0,1.07,5,G1,2112.1,16.8,1,117.14
49,1388.0,10.95,5,G1,162.6,19.4,1,136.9
50,1229.0,5.0,5,G6,412.5,19.9,2,200.0
51,1051.0,8.29,5,G4,409.4,28.0,3,176.58
52,1339.0,10.66,3,G7,162.4,18.2,1,226.32
53,1410.0,2.19,1,G1,717.8,17.4,3,119.38
54,1481.0,5.57,3,G5,424.7,27.5,1,186.14
55,1079.0,10.07,1,G6,189.9,16.2,3,210.14
56,1040.0,8.19,5,G7,384.4,25.7,2,221.38
57,1600.0,7.73,4,G4,258.5,25.1,1,175.46
58,1562.0,7.53,3,G5,172.2,15.9,3,190.06
59,1073.0,10.57,2,G7,332.5,29.6,1,226.14
60,1072.0,8.42,1,G3,369.8,26.2,3,161.84
61,1527.0,2.43,4,G5,848.0,24.7,1,179.86
62,1320.0,1.32,2,G3,1666.9,22.8,3,147.64
63,1267.0,9.08,5,G2,238.1,21.5,1,148.16
64,1487.0,8.74,2,G2,186.2,19.0,1,147.48
65,1416.0,12.34,5,G0,145.8,20.0,3,124.68
66,1357.0,9.97,3,G0,168.5,17.9,3,119.94
67,1052.0,1.44,1,G3,1900.5,22.6,3,147.88
68,851.0,8.18,1,G1,459.3,25.1,3,131.36
69,836.0,1.61,3,G6,2792.0,29.5,1,193.22
70,1089.0,11.14,4,G4,197.4,18.8,1,182.28
71,1096.0,10.68,4,G0,280.8,25.8,2,121.36
72,1259.0,9.94,1,G5,219.9,21.6,3,194.88
73,1429.0,6.56,1,G7,342.4,25.2,1,218.12
74,1543.0,4.14,2,G3,412.8,20.7,1,153.28
75,928.0,10.38,5,G1,387.5,29.3,1,135.76
76,899.0,9.24,5,G4,395.7,25.8,2,178.48
77,846.0,7.57,5,G6,427.7,21.5,1,205.14
78,1591.0,1.36,5,G4,1371.8,23.3,2,162.72
79,1271.0,2.87,1,G7,705.4,20.2,2,210.74
80,1187.0,4.88,1,G3,523.4,23.8,1,154.76
81,1276.0,9.27,4,G1,168.0,15.6,3,133.54
82,1114.0,11.67,4,G1,170.5,17.4,2,138.34
83,1473.0,9.31,1,G6,263.8,28.4,1,208.62
84,1288.0,5.99,3,G4,302.2,18.3,2,171.98
85,1185.0,12.14,4,G2,162.9,18.4,3,154.28
86,971.0,12.27,4,G7,244.9,22.9,2,229.54
87,1464.0,11.69,1,G6,212.9,28.6,1,213.38
88,1228.0,11.15,1,G3,170.3,18.3,3,167.3
89,1411.0,4.15,5,G7,491.7,22.6,3,213.3
90,906.0,1.36,5,G1,2005.7,19.4,3,117.72
91,1202.0,6.27,4,G7,341.4,20.2,2,217.54
92,1104.0,5.67,5,G1,433.5,21.3,3,126.34
93,1404.0,2.01,2,G4,1263.9,28.0,2,164.02
94,873.0,7.41,2,G1,588.8,29.9,2,129.82
