slab_id,width_mm,gauge_mm,hardness,steel_grade,rolling_length_m,weight_t,priority,power_per_ton
0,1290.0,4.43,1,G5,615.2,27.6,2,183.86
1,1259.0,8.8,1,G5,289.7,25.2,1,192.6
2,900.0,2.02,2,G7,1709.7,24.4,2,209.04
3,1137.0,1.6,3,G5,1645.6,23.5,1,178.2
4,1155.0,10.01,2,G7,327.2,29.7,2,225.02
5,1516.0,11.21,4,G3,208.4,27.8,1,167.42
6,805.0,10.0,2,G4,395.6,25.0,1,180.0
7,1526.0,3.59,3,G1,551.1,23.7,2,122.18
8,1388.0,3.7,2,G5,496.1,20.0,2,182.4
9,1366.0,3.45,4,G3,735.2,27.2,2,151.9
10,1065.0,10.88,4,G0,262.8,23.9,1,121.76
11,1566.0,1.99,1,G7,694.9,17.0,3,208.98
12,1289.0,10.63,3,G0,182.2,19.6,1,121.26
13,1250.0,7.73,1,G4,241.3,18.3,2,175.46
14,1069.0,2.73,5,G5,1169.8,26.8,3,180.46
15,941.0,6.12,4,G3,387.1,17.5,2,157.24
16,1465.0,4.74,5,G4,333.9,18.2,2,169.48
17,1385.0,12.23,3,G1,132.4,17.6,2,139.46
18,1351.0,4.63,1,G5,452.1,22.2,3,184.26
19,878.0,1.41,3,G0,2397.6,23.3,2,102.82
20,1408.0,5.46,1,G1,359.6,21.7,1,125.92
21,907.0,7.1,1,G1,476.7,24.1,3,129.2
22,1185.0,2.94,3,G6,749.6,20.5,1,195.88
23,1154.0,9.81,5,G3,225.1,20.0,2,164.62
24,1577.0,7.51,2,G3,187.2,17.4,2,160.02
25,1129.0,7.55,3,G5,225.7,15.1,3,190.1
26,993.0,9.08,5,G1,223.2,15.8,1,133.16
27,1536.0,8.34,3,G7,249.6,25.1,3,221.68
28,994.0,9.14,4,G7,277.6,19.8,2,223.28
29,1308.0,12.53,4,G0,192.8,24.8,2,125.06
30,948.0,4.19,4,G6,846.7,26.4,3,198.38
31,1300.0,1.04,5,G7,2035.2,21.6,1,207.08
32,1371.0,2.86,2,G2,815.5,25.1,2,135.72
33,1010.0,1.83,4,G5,1523.2,22.1,3,178.66
34,1341.0,11.94,1,G7,124.1,15.6,2,228.88
35,978.0,10.49,2,G4,362.6,29.2,1,180.98
36,914.0,12.54,5,G4,323.4,29.1,1,185.08
37,1293.0,11.05,2,G5,230.9,25.9,1,197.1
38,1560.0,1.21,4,G3,1464.5,21.7,1,147.42
39,944.0,8.3,3,G3,447.1,27.5,2,161.6
40,840.0,10.32,3,G2,396.8,27.0,3,150.64
41,884.0,7.78,4,G3,340.8,18.4,2,160.56
42,1316.0,3.6,1,G1,596.9,22.2,2,122.2
43,1458.0,6.4,3,G1,314.0,23.0,3,127.8
44,1107.0,2.0,3,G2,1507.5,26.2,2,134.0
45,937.0,2.45,1,G5,1592.6,28.7,1,179.9
46,838.0,4.16,3,G3,884.3,24.2,3,153.32
47,1032.0,8.24,1,G1,302.6,20.2,1,131.48
48,1395.0,10.89,4,G5,178.6,21.3,1,196.78
49,1020.0,3.39,1,G1,1057.3,28.7,3,121.78
50,1084.0,10.3,4,G7,220.2,19.3,1,225.6
51,1301.0,9.09,2,G0,202.5,18.8,2,118.18
52,1068.0,2.38,1,G5,957.2,19.1,3,179.76
53,1578.0,6.53,1,G0,259.6,21.0,1,113.06
54,1145.0,4.49,5,G7,691.3,27.9,3,213.98
55,857.0,9.83,4,G1,397.7,26.3,3,134.66
56,1028.0,1.42,1,G0,2268.9,26.0,1,102.84
57,1315.0,11.21,4,G7,148.6,17.2,1,227.42
58,864.0,12.38,3,G3,245.3,20.6,3,169.76
59,927.0,6.39,4,G0,643.0,29.9,2,112.78
60,1341.0,7.62,4,G7,228.1,18.3,1,220.24
61,800.0,8.16,1,G3,507.4,26.0,1,161.32
62,1375.0,4.98,4,G7,359.1,19.3,3,214.96
63,1362.0,2.82,5,G0,895.5,27.0,3,105.64
64,1458.0,12.3,3,G6,127.9,18.0,3,214.6
65,1584.0,1.77,5,G6,786.0,17.3,2,193.54
66,1532.0,2.01,5,G7,1125.2,27.2,1,209.02
67,1127.0,12.6,1,G1,263.7,29.4,2,140.2
68,855.0,6.71,4,G5,655.0,29.5,3,188.42
69,1229.0,7.66,4,G5,231.4,17.1,2,190.32
70,1035.0,12.5,4,G3,281.6,28.6,3,170.0
71,1539.0,8.63,2,G4,146.7,15.3,3,177.26
72,1065.0,9.62,2,G6,240.0,19.3,2,209.24
73,1114.0,8.74,3,G2,263.0,20.1,2,147.48
74,1457.0,9.44,2,G7,163.9,17.7,1,223.88
75,1182.0,10.06,1,G2,197.1,18.4,3,150.12
76,1180.0,2.68,4,G5,841.9,20.9,1,180.36
77,832.0,1.76,2,G3,1696.4,19.5,2,148.52
78,1275.0,12.34,4,G2,232.4,28.7,2,154.68
79,902.0,10.61,3,G1,298.2,22.4,3,136.22
80,1537.0,10.37,2,G6,145.5,18.2,1,210.74
