slab_id,width_mm,gauge_mm,hardness,steel_grade,rolling_length_m,weight_t,priority,power_per_ton
0,1292.0,6.6,4,G7,427.3,28.6,3,218.2
1,969.0,11.65,2,G6,318.2,28.2,1,213.3
2,1342.0,1.73,5,G1,866.9,15.8,3,118.46
3,1056.0,10.02,5,G3,244.4,20.3,2,165.04
4,1548.0,9.29,5,G7,181.6,20.5,3,223.58
5,840.0,2.45,4,G2,947.1,15.3,3,134.9
6,1458.0,2.91,5,G4,870.7,29.0,3,165.82
7,1273.0,1.88,3,G6,1032.6,19.4,3,193.76
8,1169.0,8.75,2,G5,198.0,15.9,1,192.5
9,1449.0,12.52,3,G1,122.9,17.5,3,140.04
10,1512.0,4.45,4,G4,549.1,29.0,1,168.9
11,1295.0,2.57,3,G0,600.9,15.7,1,105.14
12,881.0,7.14,3,G5,364.5,18.0,1,189.28
13,962.0,2.2,4,G4,1384.4,23.0,2,164.4
14,1160.0,5.42,3,G0,459.9,22.7,3,110.84
15,911.0,9.36,2,G3,369.0,24.7,2,163.72
16,1439.0,2.86,4,G0,798.6,25.8,1,105.72
17,1388.0,9.25,4,G6,232.2,23.4,3,208.5
18,1179.0,8.5,5,G7,203.4,16.0,3,222.0
19,1573.0,12.7,3,G7,149.2,23.4,2,230.4
20,1097.0,12.67,1,G7,156.7,17.1,2,230.34
21,1450.0,3.21,4,G2,492.6,18.0,1,136.42
22,1131.0,8.4,5,G3,392.9,29.3,1,161.8
23,1019.0,7.66,4,G7,321.5,19.7,2,220.32
24,880.0,5.16,5,G1,502.2,17.9,2,125.32
25,893.0,7.01,2,G1,321.5,15.8,1,129.02
26,1573.0,11.22,4,G1,182.6,25.3,1,137.44
27,1105.0,7.6,2,G1,277.6,18.3,2,130.2
28,1249.0,1.33,3,G4,1756.1,22.9,2,162.66
29,1104.0,1.66,2,G5,2078.4,29.9,1,178.32
30,1549.0,8.6,2,G7,192.2,20.1,2,222.2
31,1517.0,11.33,1,G1,114.9,15.5,2,137.66
32,1317.0,7.14,2,G1,373.9,27.6,1,129.28
33,1364.0,9.51,5,G5,234.7,23.9,3,194.02
34,1026.0,5.98,3,G5,390.3,18.8,1,186.96
35,867.0,1.27,1,G0,3019.6,26.1,2,102.54
36,1092.0,10.11,3,G4,281.5,24.4,3,180.22
37,830.0,4.74,3,G7,641.1,19.8,3,214.48
38,1203.0,1.58,1,G3,1829.7,27.3,1,148.16
39,1053.0,9.87,4,G2,360.4,29.4,1,149.74
40,1238.0,1.52,3,G4,1746.6,25.8,3,163.04
41,1406.0,2.77,5,G4,925.7,28.3,1,165.54
42,874.0,9.96,1,G0,269.3,18.4,3,119.92
43,1498.0,3.04,1,G5,525.9,18.8,3,181.08
44,1353.0,12.03,4,G0,164.4,21.0,1,124.06
45,1291.0,5.67,3,G2,468.1,26.9,2,141.34
46,1488.0,10.55,2,G2,211.0,26.0,3,151.1
47,1435.0,9.56,5,G3,191.3,20.6,2,164.12
48,1048.0,8.13,5,G2,311.0,20.8,3,146.26
49,1479.0,12.64,4,G4,157.4,23.1,2,185.28
50,1379.0,7.12,5,G0,218.0,16.8,2,114.24
51,1229.0,12.32,4,G1,183.4,21.8,1,139.64
52,868.0,2.11,5,G6,1119.8,16.1,2,194.22
53,1229.0,10.55,3,G1,236.8,24.1,3,136.1
54,1416.0,7.81,5,G2,245.4,21.3,1,145.62
55,806.0,12.22,3,G4,256.1,19.8,3,184.44
56,819.0,6.18,5,G5,541.1,21.5,1,187.36
57,1586.0,1.04,4,G6,2054.4,26.6,2,192.08
58,1480.0,5.45,2,G7,344.3,21.8,3,215.9
59,1580.0,2.48,4,G0,510.4,15.7,1,104.96
60,818.0,8.51,4,G3,389.8,21.3,2,162.02
61,1472.0,5.39,3,G3,441.5,27.5,2,155.78
62,1212.0,7.1,1,G7,370.1,25.0,3,219.2
63,1272.0,9.59,1,G0,225.6,21.6,1,119.18
64,981.0,10.8,1,G2,182.8,15.2,1,151.6
65,1297.0,6.33,2,G1,299.5,19.3,3,127.66
66,946.0,10.45,3,G3,369.8,28.7,3,165.9
67,944.0,6.73,1,G0,346.9,17.3,3,113.46
68,1352.0,6.55,1,G6,277.6,19.3,1,203.1
69,1274.0,10.33,2,G5,275.9,28.5,2,195.66
70,806.0,7.95,2,G3,411.5,20.7,3,160.9
71,826.0,1.26,2,G1,2252.2,18.4,1,117.52
72,1488.0,12.14,4,G7,153.0,21.7,2,229.28
73,888.0,12.68,3,G3,236.5,20.9,2,170.36
74,1316.0,9.66,1,G4,203.4,20.3,2,179.32
75,1184.0,5.79,1,G2,289.9,15.6,1,141.58
76,1149.0,4.7,1,G6,613.3,26.0,1,199.4
77,1553.0,4.51,3,G2,509.3,28.0,2,139.02
78,1390.0,4.08,5,G4,575.0,25.6,1,168.16
79,972.0,4.59,4,G2,454.0,15.9,3,139.18
80,1542.0,10.1,3,G7,127.6,15.6,2,225.2
81,990.0,4.02,3,G5,499.3,15.6,1,183.04
82,1090.0,2.6,5,G3,818.1,18.2,3,150.2
83,1559.0,8.43,5,G7,248.1,25.6,1,221.86
84,1527.0,10.27,3,G1,212.8,26.2,2,135.54
85,1242.0,9.63,1,G0,181.1,17.0,2,119.26
86,1270.0,6.71,2,G5,436.5,29.2,2,188.42
87,1504.0,1.91,1,G6,909.1,20.5,3,193.82
88,1310.0,1.5,3,G6,1192.8,18.4,3,193.0
89,1210.0,6.43,1,G7,299.6,18.3,2,217.86
90,1129.0,1.29,4,G1,1976.8,22.6,3,117.58
91,1506.0,5.14,5,G7,427.9,26.0,3,215.28
92,860.0,8.57,5,G4,330.1,19.1,2,177.14
93,1163.0,9.13,3,G1,295.1,24.6,1,133.26
94,1447.0,2.18,5,G5,1106.5,27.4,1,179.36
95,1472.0,4.58,5,G5,359.0,19.0,3,184.16
96,1400.0,5.64,5,G4,451.7,28.0,1,171.28
97,1163.0,7.87,2,G4,398.1,28.6,1,175.74
98,1388.0,12.46,2,G1,212.1,28.8,1,139.92
99,1208.0,10.1,5,G5,271.5,26.0,3,195.2
100,1540.0,6.55,2,G5,349.8,27.7,3,188.1
101,1000.0,1.25,2,G6,1559.2,15.3,1,192.5
102,1403.0,5.95,2,G2,317.4,20.8,2,141.9
103,1099.0,11.94,4,G7,165.0,17.0,1,228.88
104,1303.0,11.74,3,G3,206.5,24.8,1,168.48
105,961.0,7.54,1,G2,518.6,29.5,1,145.08
106,1329.0,5.97,5,G6,367.7,22.9,2,201.94
107,853.0,8.55,3,G6,375.5,21.5,1,207.1
108,1486.0,11.66,2,G0,164.7,22.4,2,123.32
109,1076.0,4.49,5,G3,733.0,27.8,2,153.98
110,1486.0,4.82,4,G3,334.4,18.8,3,154.64
111,1388.0,10.17,4,G5,176.9,19.6,3,195.34
112,1424.0,9.72,2,G1,178.5,19.4,3,134.44
113,1325.0,12.25,5,G4,192.3,24.5,2,184.5
114,1264.0,6.06,3,G7,459.0,27.6,3,217.12
115,827.0,9.6,3,G3,357.8,22.3,1,164.2
116,1371.0,2.38,5,G2,1030.7,26.4,1,134.76
117,1340.0,7.46,1,G1,307.1,24.1,3,129.92
118,1469.0,9.41,4,G4,216.6,23.5,1,178.82
119,984.0,9.57,5,G2,395.0,29.2,2,149.14
120,842.0,2.96,1,G5,879.1,17.2,3,180.92
121,1092.0,6.92,3,G2,497.3,29.5,3,143.84
122,1350.0,10.43,3,G1,243.4,26.9,1,135.86
123,1276.0,1.26,4,G6,2107.6,26.6,1,192.52
124,1342.0,3.75,1,G5,643.0,25.4,1,182.5
125,836.0,12.69,4,G0,239.0,19.9,3,125.38
126,1187.0,2.41,4,G5,912.9,20.5,2,179.82
127,1264.0,2.23,5,G5,718.6,15.9,3,179.46
128,1321.0,7.55,5,G3,256.7,20.1,1,160.1
129,1303.0,8.12,1,G6,360.0,29.9,3,206.24
