slab_id,width_mm,gauge_mm,hardness,steel_grade,rolling_length_m,weight_t,priority,power_per_ton
0,1321.0,8.75,5,G3,263.4,23.9,1,162.5
1,1126.0,7.07,2,G0,248.0,15.5,1,114.14
2,1134.0,2.82,2,G0,848.5,21.3,3,105.64
3,1478.0,3.89,4,G1,527.3,23.8,3,122.78
4,1117.0,7.13,1,G0,308.7,19.3,3,114.26
5,826.0,8.74,2,G5,492.3,27.9,2,192.48
6,1442.0,5.66,3,G5,320.0,20.5,2,186.32
7,1459.0,1.94,3,G1,1219.7,27.1,1,118.88
8,1554.0,10.23,2,G7,127.4,15.9,3,225.46
9,1286.0,10.99,3,G7,186.6,20.7,3,226.98
10,1594.0,6.14,5,G3,270.7,20.8,1,157.28
11,1447.0,3.7,1,G4,556.8,23.4,3,167.4
12,1600.0,3.23,1,G0,416.6,16.9,3,106.46
13,1499.0,12.07,5,G1,147.2,20.9,1,139.14
14,1271.0,4.72,1,G2,524.5,24.7,1,139.44
15,1383.0,2.74,3,G1,958.1,28.5,3,120.48
16,890.0,1.69,4,G0,1668.5,19.7,1,103.38
17,835.0,6.92,4,G0,361.6,16.4,1,113.84
18,1463.0,7.41,4,G7,306.7,26.1,3,219.82
19,1034.0,9.97,4,G6,349.7,28.3,3,209.94
20,1288.0,4.75,1,G7,341.5,16.4,1,214.5
21,1098.0,1.28,4,G7,2139.1,23.6,3,207.56
22,945.0,12.34,3,G5,214.1,19.6,1,199.68
23,942.0,3.13,3,G7,954.8,22.1,2,211.26
24,1133.0,10.96,5,G5,217.5,21.2,3,196.92
