slab_id,width_mm,gauge_mm,hardness,steel_grade,rolling_length_m,weight_t,priority,power_per_ton
0,1122.0,3.99,4,G2,634.6,22.3,3,137.98
1,1107.0,9.44,3,G6,357.2,29.3,3,208.88
2,800.0,1.96,3,G7,1608.6,19.8,3,208.92
3,832.0,11.16,4,G2,341.6,24.9,2,152.32
4,1467.0,2.08,5,G5,926.8,22.2,2,179.16
5,954.0,9.9,4,G1,393.8,29.2,2,134.8
6,1378.0,9.87,3,G7,150.8,16.1,3,224.74
7,1008.0,8.9,4,G5,217.3,15.3,3,192.8
8,1047.0,3.55,1,G5,733.4,21.4,2,182.1
9,938.0,4.04,2,G7,746.3,22.2,3,213.08
10,908.0,12.67,2,G5,221.5,20.0,3,200.34
11,1162.0,3.46,5,G1,801.6,25.3,2,121.92
12,1465.0,7.43,5,G2,333.5,28.5,2,144.86
13,1310.0,8.39,1,G0,253.8,21.9,3,116.78
14,1075.0,7.27,3,G2,456.4,28.0,2,144.54
15,1241.0,4.27,1,G5,516.9,21.5,1,183.54
16,886.0,5.51,3,G2,482.7,18.5,1,141.02
17,1353.0,10.41,5,G3,240.6,26.6,3,165.82
18,1574.0,6.71,3,G0,191.8,15.9,1,113.42
19,1573.0,11.19,1,G3,193.2,26.7,2,167.38
20,1522.0,7.71,4,G5,270.3,24.9,3,190.42
21,896.0,8.51,2,G4,280.7,16.8,1,177.02
22,1177.0,1.96,1,G0,1540.6,27.9,3,103.92
23,1555.0,1.48,1,G6,1035.1,18.7,1,192.96
24,1357.0,2.37,1,G3,665.4,16.8,3,149.74
25,1257.0,3.81,4,G7,768.7,28.9,1,212.62
26,1230.0,9.62,3,G5,172.3,16.0,1,194.24
27,845.0,3.73,5,G7,889.2,22.0,2,212.46
28,1277.0,6.95,2,G7,267.0,18.6,1,218.9
29,1134.0,5.46,2,G1,508.2,24.7,3,125.92
30,1197.0,8.2,5,G0,368.6,28.4,1,116.4
31,959.0,5.58,5,G2,695.1,29.2,3,141.16
32,1169.0,10.61,1,G2,295.8,28.8,3,151.22
33,802.0,8.16,3,G1,422.4,21.7,2,131.32
34,1037.0,6.19,4,G6,464.4,23.4,2,202.38
35,1199.0,9.79,1,G5,238.8,22.0,1,194.58
36,890.0,8.89,2,G2,454.0,28.2,3,147.78
37,935.0,11.22,5,G5,285.4,23.5,2,197.44
38,962.0,7.3,2,G4,292.1,16.1,3,174.6
39,1337.0,3.19,5,G5,875.1,29.3,1,181.38
40,858.0,3.12,2,G6,1051.7,22.1,3,196.24
41,1020.0,12.53,2,G6,215.3,21.6,3,215.06
42,1533.0,7.48,4,G4,183.3,16.5,3,174.96
43,871.0,1.14,2,G5,3759.0,29.3,2,177.28
44,1041.0,5.77,2,G4,506.9,23.9,2,171.54
45,1426.0,12.5,1,G4,129.4,18.1,3,185.0
46,1222.0,8.52,2,G4,330.4,27.0,2,177.04
47,1260.0,2.31,3,G1,691.5,15.8,2,119.62
48,1510.0,12.41,5,G2,167.2,24.6,3,154.82
49,1524.0,2.06,1,G1,637.1,15.7,2,119.12
50,1431.0,5.34,4,G5,268.4,16.1,3,185.68
51,828.0,9.3,3,G1,476.4,28.8,2,133.6
52,1410.0,3.0,3,G2,873.3,29.0,2,136.0
53,1517.0,12.27,1,G7,112.2,16.4,3,229.54
54,1092.0,1.18,3,G5,2313.4,23.4,2,177.36
55,1061.0,8.17,1,G6,242.5,16.5,3,206.34
56,1338.0,6.26,5,G7,232.7,15.3,3,217.52
57,1189.0,10.05,4,G4,198.3,18.6,3,180.1
58,1292.0,11.68,3,G3,238.9,28.3,1,168.36
59,932.0,1.8,1,G2,1154.2,15.2,3,133.6
60,816.0,10.13,4,G2,240.4,15.6,3,150.26
61,876.0,5.44,3,G2,521.3,19.5,3,140.88
62,1511.0,10.87,1,G7,133.4,17.2,3,226.74
63,1196.0,2.65,5,G6,1105.3,27.5,2,195.3
64,953.0,6.76,1,G1,405.4,20.5,2,128.52
65,1134.0,7.27,3,G0,343.0,22.2,1,114.54
66,1201.0,9.11,5,G4,218.9,18.8,2,178.22
67,1038.0,5.73,1,G3,451.9,21.1,2,156.46
68,898.0,1.75,5,G6,1750.9,21.6,2,193.5
69,1126.0,12.33,2,G1,200.9,21.9,2,139.66
70,1224.0,10.28,3,G4,299.7,29.6,1,180.56
71,950.0,10.42,4,G6,213.6,16.6,1,210.84
72,1432.0,8.87,1,G5,181.5,18.1,3,192.74
73,1399.0,8.75,3,G5,179.0,17.2,1,192.5
74,934.0,2.16,2,G6,1357.6,21.5,3,194.32
75,1220.0,3.22,3,G1,885.3,27.3,2,121.44
76,959.0,9.26,5,G6,406.0,28.3,3,208.52
77,1004.0,5.49,2,G4,404.4,17.5,3,170.98
78,1468.0,2.99,3,G1,612.4,21.1,1,120.98
