slab_id,width_mm,gauge_mm,hardness,steel_grade,rolling_length_m,weight_t,priority,power_per_ton
0,811.0,3.28,3,G7,1340.9,28.0,1,211.56
1,1274.0,8.74,1,G2,188.8,16.5,2,147.48
2,843.0,6.82,2,G3,580.5,26.2,1,158.64
3,1148.0,5.7,5,G0,369.9,19.0,1,111.4
4,1478.0,7.25,3,G3,274.6,23.1,2,159.5
5,1190.0,7.18,4,G6,369.8,24.8,3,204.36
6,940.0,10.13,2,G1,373.2,27.9,1,135.26
7,1252.0,10.11,4,G5,280.8,27.9,1,195.22
8,1185.0,5.09,2,G3,430.8,20.4,3,155.18
9,1560.0,3.79,4,G6,448.2,20.8,3,197.58
10,1066.0,3.24,5,G4,933.1,25.3,1,166.48
11,1301.0,10.82,4,G7,201.8,22.3,1,226.64
12,1072.0,3.17,2,G0,802.2,21.4,2,106.34
13,1167.0,7.96,3,G7,312.7,22.8,2,220.92
14,1559.0,6.87,3,G7,302.1,25.4,3,218.74
15,981.0,12.61,5,G6,216.3,21.0,1,215.22
16,1475.0,2.25,2,G5,978.8,25.5,1,179.5
17,1525.0,3.16,3,G3,436.2,16.5,2,151.32
18,1411.0,10.43,2,G6,244.1,28.2,2,210.86
19,906.0,11.4,1,G0,272.6,22.1,1,122.8
20,801.0,1.72,3,G4,2515.0,27.2,3,163.44
21,968.0,10.69,5,G2,283.1,23.0,2,151.38
22,972.0,1.32,5,G1,1777.2,17.9,3,117.64
23,1189.0,3.33,5,G4,559.8,17.4,2,166.66
24,1518.0,11.96,5,G6,153.7,21.9,3,213.92
25,1336.0,11.91,2,G5,121.7,15.2,2,198.82
26,1106.0,4.73,4,G3,633.1,26.0,2,154.46
27,834.0,7.91,5,G2,473.1,24.5,2,145.82
28,829.0,3.49,2,G2,1254.9,28.5,1,136.98
29,862.0,1.23,5,G1,2258.8,18.8,2,117.46
30,1105.0,5.22,4,G0,340.1,15.4,2,110.44
31,1258.0,8.01,3,G1,293.3,23.2,3,131.02
32,1305.0,10.99,4,G6,235.4,26.5,3,211.98
33,845.0,10.37,5,G7,298.0,20.5,3,225.74
34,1341.0,5.18,2,G4,372.3,20.3,3,170.36
