slab_id,width_mm,gauge_mm,hardness,steel_grade,rolling_length_m,weight_t,priority,power_per_ton
0,1191.0,8.32,2,G7,240.4,18.7,1,221.64
1,1160.0,4.02,1,G6,418.0,15.3,1,198.04
2,1032.0,6.3,5,G6,489.8,25.0,2,202.6
3,1547.0,3.96,2,G7,418.0,20.1,3,212.92
4,1370.0,7.8,1,G1,275.4,23.1,2,130.6
5,803.0,1.46,3,G1,2542.6,23.4,1,117.92
6,1008.0,4.66,3,G6,507.1,18.7,2,199.32
7,1535.0,8.86,3,G1,156.4,16.7,1,132.72
8,1409.0,11.19,2,G7,142.2,17.6,3,227.38
9,1027.0,5.81,4,G5,399.2,18.7,3,186.62
10,1246.0,9.4,3,G4,219.7,20.2,3,178.8
11,1357.0,10.37,3,G6,175.6,19.4,3,210.74
12,1599.0,6.27,3,G7,359.6,28.3,3,217.54
13,1378.0,4.52,3,G1,574.7,28.1,3,124.04
14,1205.0,2.43,1,G1,674.3,15.5,2,119.86
15,1493.0,5.26,2,G0,292.0,18.0,2,110.52
16,911.0,8.63,1,G2,358.1,22.1,3,147.26
17,883.0,8.34,4,G3,311.4,18.0,3,161.68
18,1186.0,7.59,2,G1,335.4,23.7,2,130.18
19,1087.0,5.65,1,G7,531.0,25.6,3,216.3
20,1572.0,5.77,1,G3,397.5,28.3,1,156.54
21,1216.0,9.87,4,G7,188.9,17.8,1,224.74
22,840.0,3.5,5,G5,810.3,18.7,1,182.0
23,1385.0,3.0,4,G4,781.8,25.5,3,166.0
24,1226.0,4.22,3,G0,576.2,23.4,3,108.44
25,1224.0,2.25,5,G6,1137.9,24.6,3,194.5
26,1042.0,1.91,2,G5,1241.7,19.4,3,178.82
27,1094.0,1.18,5,G3,1539.4,15.6,1,147.36
28,1321.0,11.17,2,G2,246.0,28.5,2,152.34
29,1528.0,7.79,5,G0,313.6,29.3,3,115.58
30,958.0,2.02,4,G1,1204.7,18.3,1,119.04
31,978.0,1.6,4,G0,1294.4,15.9,2,103.2
32,1194.0,6.12,5,G4,301.6,17.3,2,172.24
33,869.0,10.26,3,G7,310.0,21.7,2,225.52
34,809.0,8.75,5,G3,282.5,15.7,3,162.5
35,1578.0,11.37,1,G1,156.2,22.0,2,137.74
36,972.0,10.95,1,G2,252.5,21.1,2,151.9
37,1101.0,2.78,3,G0,1053.0,25.3,1,105.56
38,1534.0,11.94,3,G0,190.6,27.4,1,123.88
39,1067.0,5.47,2,G6,423.4,19.4,3,200.94
40,1599.0,9.3,1,G7,154.2,18.0,1,223.6
41,1517.0,9.57,2,G1,162.3,18.5,1,134.14
42,1530.0,5.82,2,G1,260.4,18.2,2,126.64
43,934.0,5.5,1,G5,667.1,26.9,2,186.0
44,1552.0,6.55,1,G0,276.9,22.1,1,113.1
45,1174.0,12.26,3,G1,225.7,25.5,2,139.52
46,1151.0,4.68,5,G0,402.0,17.0,3,109.36
47,1418.0,11.62,2,G6,210.3,27.2,2,213.24
48,1376.0,7.6,5,G0,264.3,21.7,3,115.2
49,1124.0,4.56,5,G1,641.2,25.8,2,124.12
50,1045.0,7.97,2,G5,341.1,22.3,2,190.94
51,1411.0,7.87,5,G5,209.9,18.3,3,190.74
52,978.0,3.51,2,G0,656.8,17.7,1,107.02
53,806.0,12.64,2,G5,296.3,23.7,1,200.28
54,1147.0,2.89,3,G4,868.5,22.6,2,165.78
55,1577.0,2.06,1,G7,1090.1,27.8,2,209.12
56,1224.0,7.15,5,G7,382.8,26.3,3,219.3
57,1441.0,11.27,5,G1,167.9,21.4,3,137.54
58,1418.0,10.16,4,G0,214.9,24.3,1,120.32
59,1278.0,1.88,4,G1,811.2,15.3,1,118.76
60,899.0,8.75,3,G1,396.8,24.5,3,132.5
61,1548.0,5.63,3,G6,245.6,16.8,1,201.26
62,1034.0,12.27,2,G6,171.7,17.1,3,214.54
63,1074.0,12.65,3,G2,199.7,21.3,1,155.3
64,841.0,10.69,5,G2,233.8,16.5,2,151.38
65,953.0,6.79,4,G2,421.3,21.4,2,143.58
66,950.0,8.38,3,G3,352.0,22.0,3,161.76
67,1492.0,11.21,1,G7,198.8,26.1,1,227.42
68,834.0,10.97,2,G4,236.7,17.0,2,181.94
69,1126.0,12.43,1,G2,192.0,21.1,2,154.86
70,915.0,3.85,2,G3,1052.3,29.1,2,152.7
71,1585.0,2.23,2,G3,674.0,18.7,1,149.46
72,992.0,11.31,3,G5,286.1,25.2,2,197.62
73,1308.0,8.85,4,G1,265.2,24.1,1,132.7
74,903.0,12.58,4,G6,298.3,26.6,3,215.16
75,1162.0,5.22,2,G4,571.2,27.2,2,170.44
76,1347.0,11.11,3,G7,205.1,24.1,3,227.22
77,1284.0,11.29,3,G3,187.2,21.3,1,167.58
78,1392.0,4.24,3,G4,621.6,28.8,3,168.48
79,1098.0,8.3,2,G6,384.4,27.5,2,206.6
80,1092.0,5.92,5,G4,482.8,24.5,1,171.84
81,898.0,1.67,2,G2,1996.2,23.5,2,133.34
82,1330.0,4.41,4,G2,495.2,22.8,3,138.82
83,1446.0,1.43,1,G6,1842.0,29.9,3,192.86
84,1166.0,2.46,1,G2,1314.6,29.6,3,134.92
85,1424.0,7.9,4,G3,270.6,23.9,3,160.8
86,1473.0,11.66,1,G2,113.5,15.3,2,153.32
87,1501.0,10.71,5,G4,196.5,24.8,2,181.42
88,862.0,6.42,5,G5,540.9,23.5,1,187.84
89,850.0,3.49,5,G0,927.6,21.6,3,106.98
90,1324.0,1.69,1,G0,1104.5,19.4,3,103.38
91,1223.0,7.5,2,G3,326.4,23.5,2,160.0
92,856.0,7.53,3,G2,547.4,27.7,2,145.06
93,977.0,3.94,1,G0,767.8,23.2,1,107.88
94,1487.0,10.47,5,G6,195.6,23.9,2,210.94
95,900.0,6.27,3,G4,550.8,24.4,1,172.54
96,1440.0,9.42,5,G7,186.9,19.9,3,223.84
97,1220.0,10.59,1,G4,227.8,23.1,2,181.18
98,873.0,2.36,3,G0,1453.0,23.5,3,104.72
99,1064.0,4.1,5,G3,779.7,26.7,1,153.2
100,1110.0,2.75,5,G7,834.7,20.0,1,210.5
101,941.0,2.89,5,G0,1110.2,23.7,2,105.78
102,1045.0,5.71,5,G2,424.8,19.9,3,141.42
103,1077.0,1.45,1,G0,1574.4,19.3,2,102.9
104,1389.0,10.54,2,G3,156.6,18.0,2,166.08
105,935.0,9.49,5,G5,383.3,26.7,1,193.98
106,1381.0,10.73,4,G1,253.6,29.5,2,136.46
107,835.0,8.22,3,G2,454.7,24.5,1,146.44
108,908.0,1.58,5,G5,1545.0,17.4,3,178.16
109,1010.0,4.71,5,G0,527.5,19.7,2,109.42
110,1246.0,8.96,3,G5,229.4,20.1,2,192.92
111,1335.0,5.09,5,G1,352.4,18.8,1,125.18
112,886.0,7.26,2,G3,588.2,29.7,1,159.52
113,1136.0,1.94,5,G6,1265.9,21.9,1,193.88
114,1515.0,6.76,2,G2,256.2,20.6,2,143.52
115,927.0,3.48,2,G6,1093.8,27.7,1,196.96
116,1600.0,12.51,2,G5,117.1,18.4,2,200.02
117,1571.0,2.2,2,G4,634.0,17.2,2,164.4
